time,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
6.724329739130435080e+00,5.010781208637308248e-01,2.286539153410944297e-02,6.106738715972804404e-02,8.208309755286251341e-02,-8.050069465269021896e-02,8.110610800509759910e-03,4.877024753561359782e-01,-9.244143402055814140e-02,2.450681039833301628e-02
6.824692869565216924e+00,5.115402611154558077e-01,1.434327626163583308e-02,6.191906865959318634e-02,1.264026323442019040e-01,-8.932492229558545993e-02,8.861388701211281305e-03,4.415917937129199555e-01,-8.792300125223119489e-02,7.480614618626178075e-03
6.925055999999999656e+00,5.262828900763378837e-01,4.950177006730971732e-03,6.276828767332694181e-02,1.673831213885817182e-01,-9.785734701413141556e-02,8.061539271538352078e-03,4.083221484508150478e-01,-8.501552992202102144e-02,-7.969554419116918476e-03
7.025419130434782389e+00,5.449011339325612324e-01,-5.258889257378322746e-03,6.344962853488658738e-02,2.036344779144148298e-01,-1.055852164029849882e-01,5.515973877125142019e-03,3.612019311154284762e-01,-7.699908676996927714e-02,-2.536355117049038377e-02
7.125782260869565121e+00,5.668625748597401204e-01,-1.617612247898554678e-02,6.378970751735489608e-02,2.340051379891509575e-01,-1.119694408563638027e-01,1.260996530136068196e-03,3.026077399456108541e-01,-6.361125271523265789e-02,-4.239582133953083420e-02
7.226145391304347854e+00,5.915318708471767328e-01,-2.764011030984143968e-02,6.363035806632824642e-02,2.575956297542797979e-01,-1.164807436126301388e-01,-4.436454496350081961e-03,2.350513745728393389e-01,-4.494980115429788453e-02,-5.676836704678551310e-02
7.326508521739130586e+00,6.181970085748149657e-01,-3.943893363414855552e-02,6.285063603462241744e-02,2.737775470711613091e-01,-1.186419209195240243e-01,-1.110156286775543233e-02,1.612336845889510151e-01,-2.153357809318481170e-02,-6.640992904995557389e-02
7.426871652173913319e+00,6.460967515752479295e-01,-5.131734659308129221e-02,6.138545122641567153e-02,2.821983950814715425e-01,-1.180667769354417224e-01,-1.809610766841516366e-02,8.390379986983564908e-02,5.730630178539935018e-03,-6.969237378665549265e-02
7.527234782608695163e+00,6.744479984556372987e-01,-6.298749449623730623e-02,5.923897091694886596e-02,2.827749523533699683e-01,-1.144916905535619672e-01,-2.467817209284869223e-02,5.744711921606176358e-03,3.562151127004649365e-02,-6.558249424783185733e-02
7.627597913043477895e+00,7.024805493325436689e-01,-7.414583615629809221e-02,5.648748700184510335e-02,2.758475369107001307e-01,-1.078676880692806817e-01,-3.015239971542529526e-02,-6.902350905815320126e-02,6.600035745781826502e-02,-5.454420960029573995e-02
