time,tau1,tau2,tau3,tau4,tau5,tau6,tau7
25.283000,-0.084450,-0.222120,0.047317,0.301051,0.026281,-0.413345,-12.000000
25.284000,0.033961,-0.152138,-0.006546,0.252816,-0.054114,0.288103,9.003228
25.285000,0.096593,-0.113149,-0.034775,0.226679,-0.084073,0.674401,12.000000
25.286000,-0.004449,-0.167552,0.013407,0.267584,-0.004688,0.112133,2.820050
25.287000,-0.122470,-0.237919,0.065961,0.314679,0.072709,-0.582575,-12.000000
25.288000,-0.126432,-0.245376,0.067400,0.315095,0.054821,-0.624794,-12.000000
25.289000,-0.008585,-0.175124,0.014013,0.268596,-0.021106,0.063715,-0.106195
25.290000,0.093873,-0.114089,-0.033138,0.225708,-0.088472,0.682797,12.000000
25.291000,0.086066,-0.113326,-0.028280,0.231582,-0.055293,0.642671,12.000000
25.292000,-0.031049,-0.183216,0.024380,0.278632,0.024135,-0.050012,-3.549624
25.293000,-0.132191,-0.244029,0.069352,0.320029,0.086367,-0.656494,-12.000000
25.294000,-0.084464,-0.222049,0.047344,0.301152,0.026313,-0.413407,-12.000000
25.295000,0.033946,-0.152068,-0.006520,0.252915,-0.054090,0.288047,9.000510
25.296000,0.096587,-0.113075,-0.034755,0.226772,-0.084063,0.674404,12.000000
25.297000,-0.004429,-0.167463,0.013416,0.267665,-0.004666,0.112293,2.825959
25.298000,-0.122448,-0.237830,0.065971,0.314759,0.072736,-0.582413,-12.000000
25.299000,-0.126438,-0.245304,0.067423,0.315186,0.054867,-0.624798,-12.000000
25.300000,-0.008593,-0.175052,0.014035,0.268689,-0.021069,0.063688,-0.106714
25.301000,0.093865,-0.114019,-0.033117,0.225799,-0.088443,0.682774,12.000000
25.302000,0.086063,-0.113253,-0.028262,0.231670,-0.055274,0.642682,12.000000
25.303000,-0.031049,-0.183144,0.024400,0.278718,0.024155,-0.049995,-3.548875
25.304000,-0.132196,-0.243961,0.069375,0.320115,0.086392,-0.656506,-12.000000
25.305000,-0.084477,-0.221986,0.047370,0.301240,0.026342,-0.413458,-12.000000
25.306000,0.033932,-0.152007,-0.006495,0.253001,-0.054069,0.288000,8.998212
25.307000,0.096581,-0.113010,-0.034735,0.226853,-0.084054,0.674408,12.000000
25.308000,-0.004412,-0.167385,0.013426,0.267736,-0.004643,0.112428,2.830952
25.309000,-0.122430,-0.237753,0.065982,0.314829,0.072761,-0.582275,-12.000000
25.310000,-0.126443,-0.245241,0.067445,0.315265,0.054908,-0.624801,-12.000000
25.311000,-0.008600,-0.174989,0.014056,0.268769,-0.021035,0.063666,-0.107153
25.312000,0.093857,-0.113957,-0.033097,0.225878,-0.088415,0.682755,12.000000
25.313000,0.086061,-0.113189,-0.028245,0.231745,-0.055256,0.642692,12.000000
25.314000,-0.031050,-0.183081,0.024418,0.278792,0.024174,-0.049981,-3.548242
25.315000,-0.132200,-0.243901,0.069396,0.320190,0.086413,-0.656515,-12.000000
25.316000,-0.084487,-0.221932,0.047393,0.301316,0.026367,-0.413501,-12.000000
25.317000,0.033921,-0.151953,-0.006473,0.253075,-0.054050,0.287961,8.996270
25.318000,0.096576,-0.112954,-0.034716,0.226923,-0.084045,0.674411,12.000000
25.319000,-0.004398,-0.167318,0.013436,0.267797,-0.004620,0.112543,2.835172
25.320000,-0.122415,-0.237686,0.065993,0.314889,0.072787,-0.582159,-12.000000
25.321000,-0.126448,-0.245186,0.067465,0.315332,0.054946,-0.624804,-12.000000
25.322000,-0.008606,-0.174935,0.014075,0.268838,-0.021003,0.063648,-0.107523
25.323000,0.093851,-0.113903,-0.033079,0.225945,-0.088390,0.682739,12.000000
25.324000,0.086059,-0.113134,-0.028228,0.231810,-0.055239,0.642700,12.000000
25.325000,-0.031050,-0.183027,0.024435,0.278856,0.024191,-0.049969,-3.547706
25.326000,-0.132203,-0.243850,0.069415,0.320254,0.086432,-0.656523,-12.000000
25.327000,-0.084497,-0.221884,0.047415,0.301380,0.026389,-0.413538,-12.000000
25.328000,0.033911,-0.151907,-0.006452,0.253138,-0.054033,0.287928,8.994629
25.329000,0.096571,-0.112906,-0.034699,0.226981,-0.084038,0.674414,12.000000
25.330000,-0.004387,-0.167260,0.013447,0.267848,-0.004598,0.112640,2.838738
25.331000,-0.122402,-0.237629,0.066004,0.314939,0.072811,-0.582061,-12.000000
25.332000,-0.126453,-0.245140,0.067484,0.315389,0.054981,-0.624806,-12.000000
25.333000,-0.008611,-0.174889,0.014093,0.268896,-0.020975,0.063632,-0.107836
25.334000,0.093845,-0.113858,-0.033061,0.226001,-0.088367,0.682726,12.000000
25.335000,0.086057,-0.113088,-0.028212,0.231863,-0.055223,0.642707,12.000000
25.336000,-0.031051,-0.182981,0.024451,0.278908,0.024206,-0.049959,-3.547254
25.337000,-0.132206,-0.243807,0.069433,0.320306,0.086449,-0.656530,-12.000000
25.338000,-0.084504,-0.221844,0.047435,0.301433,0.026408,-0.413569,-12.000000
25.339000,0.033902,-0.151868,-0.006433,0.253189,-0.054019,0.287900,8.993242
25.340000,0.096567,-0.112865,-0.034683,0.227030,-0.084030,0.674416,12.000000
25.341000,-0.004378,-0.167212,0.013457,0.267890,-0.004576,0.112723,2.841751
25.342000,-0.122392,-0.237581,0.066015,0.314980,0.072835,-0.581978,-12.000000
25.343000,-0.126457,-0.245101,0.067501,0.315435,0.055013,-0.624808,-12.000000
25.344000,-0.008616,-0.174850,0.014110,0.268943,-0.020948,0.063618,-0.108101
25.345000,0.093840,-0.113820,-0.033045,0.226047,-0.088345,0.682714,12.000000
25.346000,0.086055,-0.113049,-0.028198,0.231907,-0.055208,0.642713,12.000000
25.347000,-0.031052,-0.182943,0.024466,0.278951,0.024220,-0.049950,-3.546872
25.348000,-0.132209,-0.243771,0.069450,0.320349,0.086464,-0.656536,-12.000000
25.349000,-0.084511,-0.221812,0.047453,0.301476,0.026426,-0.413595,-12.000000
25.350000,0.033895,-0.151836,-0.006415,0.253231,-0.054005,0.287875,8.992070
25.351000,0.096564,-0.112832,-0.034667,0.227069,-0.084023,0.674418,12.000000
25.352000,-0.004371,-0.167173,0.013467,0.267923,-0.004554,0.112791,2.844298
25.353000,-0.122384,-0.237542,0.066025,0.315012,0.072858,-0.581908,-12.000000
25.354000,-0.126461,-0.245069,0.067517,0.315471,0.055043,-0.624810,-12.000000
25.355000,-0.008620,-0.174819,0.014126,0.268980,-0.020924,0.063607,-0.108324
25.356000,0.093836,-0.113790,-0.033030,0.226083,-0.088325,0.682704,12.000000
25.357000,0.086054,-0.113018,-0.028184,0.231941,-0.055194,0.642718,12.000000
25.358000,-0.031052,-0.182912,0.024480,0.278984,0.024234,-0.049944,-3.546549
25.359000,-0.132211,-0.243742,0.069465,0.320382,0.086478,-0.656542,-12.000000
25.360000,-0.084517,-0.221786,0.047470,0.301510,0.026441,-0.413618,-12.000000
25.361000,0.033889,-0.151811,-0.006399,0.253263,-0.053993,0.287854,8.991079
25.362000,0.096561,-0.112805,-0.034653,0.227098,-0.084017,0.674419,12.000000
25.363000,-0.004365,-0.167141,0.013477,0.267947,-0.004532,0.112849,2.846450
25.364000,-0.122377,-0.237511,0.066035,0.315036,0.072881,-0.581850,-12.000000
25.365000,-0.126464,-0.245044,0.067532,0.315499,0.055071,-0.624813,-12.000000
25.366000,-0.008624,-0.174794,0.014140,0.269008,-0.020901,0.063596,-0.108513
25.367000,0.093832,-0.113766,-0.033016,0.226110,-0.088306,0.682695,12.000000
25.368000,0.086052,-0.112994,-0.028171,0.231966,-0.055180,0.642721,12.000000
25.369000,-0.031053,-0.182888,0.024493,0.279008,0.024246,-0.049939,-3.546276
25.370000,-0.132213,-0.243720,0.069479,0.320407,0.086490,-0.656547,-12.000000
25.371000,-0.084521,-0.221766,0.047485,0.301534,0.026454,-0.413638,-12.000000
25.372000,0.033884,-0.151792,-0.006385,0.253287,-0.053983,0.287836,8.990242
25.373000,0.096559,-0.112785,-0.034641,0.227119,-0.084011,0.674419,12.000000
25.374000,-0.004359,-0.167117,0.013486,0.267964,-0.004511,0.112897,2.848268
25.375000,-0.122371,-0.237487,0.066045,0.315052,0.072902,-0.581801,-12.000000
25.376000,-0.126467,-0.245026,0.067545,0.315518,0.055096,-0.624816,-12.000000
25.377000,-0.008627,-0.174776,0.014153,0.269027,-0.020880,0.063586,-0.108673
25.378000,0.093829,-0.113749,-0.033004,0.226128,-0.088289,0.682687,12.000000
25.379000,0.086051,-0.112976,-0.028160,0.231983,-0.055167,0.642723,12.000000
25.380000,-0.031053,-0.182871,0.024505,0.279024,0.024258,-0.049936,-3.546045
25.381000,-0.132214,-0.243704,0.069491,0.320423,0.086501,-0.656553,-12.000000
25.382000,-0.084525,-0.221752,0.047498,0.301550,0.026467,-0.413656,-12.000000
25.383000,0.033880,-0.151778,-0.006372,0.253302,-0.053973,0.287820,8.989535
25.384000,0.096557,-0.112771,-0.034629,0.227132,-0.084005,0.674418,12.000000
25.385000,-0.004355,-0.167099,0.013495,0.267974,-0.004490,0.112937,2.849804
25.386000,-0.122366,-0.237470,0.066053,0.315061,0.072923,-0.581761,-12.000000
25.387000,-0.126469,-0.245013,0.067557,0.315530,0.055120,-0.624819,-12.000000
25.388000,-0.008630,-0.174764,0.014164,0.269039,-0.020860,0.063577,-0.108808
25.389000,0.093826,-0.113737,-0.032993,0.226139,-0.088272,0.682679,12.000000
25.390000,0.086050,-0.112964,-0.028149,0.231992,-0.055155,0.642724,12.000000
25.391000,-0.031053,-0.182859,0.024515,0.279033,0.024268,-0.049934,-3.545850
25.392000,-0.132215,-0.243694,0.069503,0.320432,0.086511,-0.656558,-12.000000
25.393000,-0.084528,-0.221743,0.047510,0.301559,0.026478,-0.413672,-12.000000
25.394000,0.033877,-0.151771,-0.006360,0.253309,-0.053965,0.287805,8.988937
25.395000,0.096556,-0.112763,-0.034619,0.227138,-0.084000,0.674416,12.000000
25.396000,-0.004352,-0.167088,0.013503,0.267976,-0.004470,0.112970,2.851102
25.397000,-0.122362,-0.237459,0.066061,0.315063,0.072944,-0.581728,-12.000000
25.398000,-0.126471,-0.245006,0.067568,0.315534,0.055142,-0.624822,-12.000000
25.399000,-0.008632,-0.174757,0.014175,0.269043,-0.020842,0.063569,-0.108922
25.400000,0.093824,-0.113731,-0.032982,0.226143,-0.088257,0.682671,12.000000
25.401000,0.086050,-0.112958,-0.028140,0.231995,-0.055144,0.642723,12.000000
25.402000,-0.031053,-0.182854,0.024525,0.279035,0.024278,-0.049933,-3.545686
25.403000,-0.132216,-0.243689,0.069513,0.320434,0.086520,-0.656564,-12.000000
25.404000,-0.084530,-0.221740,0.047521,0.301561,0.026487,-0.413687,-12.000000
25.405000,0.033874,-0.151768,-0.006350,0.253310,-0.053957,0.287792,8.988432
25.406000,0.096555,-0.112760,-0.034609,0.227138,-0.083995,0.674414,12.000000
25.407000,-0.004349,-0.167082,0.013510,0.267973,-0.004450,0.112997,2.852199
25.408000,-0.122358,-0.237454,0.066069,0.315059,0.072963,-0.581701,-12.000000
25.409000,-0.126472,-0.245004,0.067577,0.315532,0.055163,-0.624827,-12.000000
25.410000,-0.008634,-0.174756,0.014184,0.269041,-0.020824,0.063560,-0.109018
25.411000,0.093823,-0.113730,-0.032973,0.226140,-0.088242,0.682663,12.000000
25.412000,0.086049,-0.112956,-0.028131,0.231991,-0.055133,0.642722,12.000000
25.413000,-0.031053,-0.182853,0.024533,0.279031,0.024288,-0.049934,-3.545546
25.414000,-0.132216,-0.243689,0.069522,0.320429,0.086529,-0.656570,-12.000000
25.415000,-0.084532,-0.221741,0.047531,0.301556,0.026496,-0.413700,-12.000000
25.416000,0.033872,-0.151769,-0.006340,0.253305,-0.053950,0.287779,8.988006
25.417000,0.096554,-0.112761,-0.034601,0.227131,-0.083991,0.674411,12.000000
25.418000,-0.004346,-0.167081,0.013517,0.267964,-0.004431,0.113018,2.853125
25.419000,-0.122356,-0.237453,0.066075,0.315050,0.072982,-0.581680,-12.000000
25.420000,-0.126474,-0.245007,0.067586,0.315524,0.055183,-0.624831,-12.000000
25.421000,-0.008635,-0.174759,0.014193,0.269033,-0.020808,0.063552,-0.109099
25.422000,0.093821,-0.113733,-0.032965,0.226131,-0.088229,0.682656,12.000000
25.423000,0.086049,-0.112959,-0.028124,0.231981,-0.055123,0.642720,12.000000
25.424000,-0.031053,-0.182856,0.024541,0.279021,0.024296,-0.049936,-3.545429
25.425000,-0.132216,-0.243693,0.069530,0.320419,0.086536,-0.656576,-12.000000
25.426000,-0.084534,-0.221747,0.047539,0.301546,0.026504,-0.413713,-12.000000
25.427000,0.033870,-0.151775,-0.006332,0.253294,-0.053944,0.287767,8.987645
25.428000,0.096554,-0.112767,-0.034593,0.227119,-0.083986,0.674407,12.000000
25.429000,-0.004344,-0.167085,0.013523,0.267950,-0.004413,0.113035,2.853907
25.430000,-0.122353,-0.237458,0.066081,0.315035,0.073001,-0.581662,-12.000000
25.431000,-0.126475,-0.245014,0.067593,0.315511,0.055202,-0.624836,-12.000000
25.432000,-0.008636,-0.174765,0.014200,0.269019,-0.020793,0.063544,-0.109168
25.433000,0.093820,-0.113740,-0.032958,0.226117,-0.088216,0.682648,12.000000
25.434000,0.086049,-0.112967,-0.028117,0.231967,-0.055113,0.642716,12.000000
25.435000,-0.031052,-0.182864,0.024548,0.279006,0.024304,-0.049938,-3.545329
25.436000,-0.132216,-0.243701,0.069537,0.320404,0.086543,-0.656583,-12.000000
25.437000,-0.084535,-0.221756,0.047547,0.301531,0.026511,-0.413724,-12.000000
25.438000,0.033869,-0.151785,-0.006325,0.253278,-0.053938,0.287756,8.987341
25.439000,0.096553,-0.112776,-0.034587,0.227102,-0.083983,0.674403,12.000000
25.440000,-0.004343,-0.167093,0.013528,0.267931,-0.004395,0.113049,2.854568
25.441000,-0.122351,-0.237466,0.066087,0.315017,0.073018,-0.581649,-12.000000
25.442000,-0.126476,-0.245024,0.067600,0.315493,0.055219,-0.624842,-12.000000
25.443000,-0.008637,-0.174776,0.014207,0.269002,-0.020778,0.063536,-0.109226
25.444000,0.093819,-0.113751,-0.032952,0.226099,-0.088204,0.682641,12.000000
25.445000,0.086049,-0.112978,-0.028111,0.231948,-0.055104,0.642713,12.000000
25.446000,-0.031052,-0.182875,0.024553,0.278986,0.024312,-0.049942,-3.545245
25.447000,-0.132216,-0.243713,0.069543,0.320385,0.086550,-0.656590,-12.000000
25.448000,-0.084536,-0.221768,0.047553,0.301512,0.026518,-0.413736,-12.000000
25.449000,0.033868,-0.151798,-0.006319,0.253258,-0.053933,0.287745,8.987084
25.450000,0.096553,-0.112789,-0.034581,0.227081,-0.083979,0.674398,12.000000
25.451000,-0.004341,-0.167105,0.013532,0.267909,-0.004378,0.113058,2.855126
25.452000,-0.122350,-0.237478,0.066091,0.314994,0.073035,-0.581639,-12.000000
25.453000,-0.126477,-0.245037,0.067606,0.315471,0.055236,-0.624848,-12.000000
25.454000,-0.008638,-0.174790,0.014212,0.268980,-0.020765,0.063528,-0.109274
25.455000,0.093818,-0.113765,-0.032946,0.226076,-0.088192,0.682633,12.000000
25.456000,0.086049,-0.112992,-0.028106,0.231925,-0.055095,0.642708,12.000000
25.457000,-0.031052,-0.182889,0.024558,0.278963,0.024319,-0.049946,-3.545174
25.458000,-0.132216,-0.243728,0.069548,0.320362,0.086556,-0.656597,-12.000000
25.459000,-0.084536,-0.221784,0.047558,0.301488,0.026524,-0.413746,-12.000000
25.460000,0.033867,-0.151814,-0.006313,0.253235,-0.053928,0.287735,8.986867
25.461000,0.096553,-0.112804,-0.034576,0.227057,-0.083976,0.674392,12.000000
25.462000,-0.004340,-0.167120,0.013536,0.267883,-0.004361,0.113066,2.855597
25.463000,-0.122348,-0.237493,0.066095,0.314968,0.073052,-0.581632,-12.000000
25.464000,-0.126478,-0.245054,0.067611,0.315446,0.055251,-0.624854,-12.000000
25.465000,-0.008639,-0.174806,0.014217,0.268954,-0.020752,0.063520,-0.109316
25.466000,0.093817,-0.113782,-0.032942,0.226051,-0.088182,0.682625,12.000000
25.467000,0.086048,-0.113008,-0.028102,0.231899,-0.055087,0.642703,12.000000
25.468000,-0.031052,-0.182906,0.024563,0.278937,0.024326,-0.049951,-3.545114
25.469000,-0.132216,-0.243745,0.069553,0.320335,0.086561,-0.656604,-12.000000
25.470000,-0.084537,-0.221802,0.047563,0.301462,0.026529,-0.413757,-12.000000
25.471000,0.033867,-0.151832,-0.006309,0.253208,-0.053924,0.287725,8.986684
25.472000,0.096553,-0.112822,-0.034572,0.227030,-0.083973,0.674386,12.000000
25.473000,-0.004340,-0.167137,0.013540,0.267854,-0.004345,0.113070,2.855994
25.474000,-0.122347,-0.237510,0.066099,0.314939,0.073067,-0.581627,-12.000000
25.475000,-0.126478,-0.245072,0.067615,0.315418,0.055266,-0.624861,-12.000000
25.476000,-0.008640,-0.174825,0.014221,0.268926,-0.020740,0.063512,-0.109351
25.477000,0.093817,-0.113801,-0.032938,0.226022,-0.088171,0.682617,12.000000
25.478000,0.086048,-0.113027,-0.028098,0.231870,-0.055079,0.642697,12.000000
25.479000,-0.031051,-0.182925,0.024566,0.278908,0.024333,-0.049956,-3.545064
25.480000,-0.132216,-0.243765,0.069556,0.320306,0.086566,-0.656611,-12.000000
25.481000,-0.084537,-0.221822,0.047567,0.301433,0.026534,-0.413767,-12.000000
25.482000,0.033866,-0.151852,-0.006305,0.253179,-0.053920,0.287716,8.986529
25.483000,0.096553,-0.112843,-0.034569,0.227000,-0.083970,0.674380,12.000000
25.484000,-0.004339,-0.167157,0.013543,0.267823,-0.004330,0.113073,2.856330
25.485000,-0.122347,-0.237530,0.066102,0.314908,0.073082,-0.581624,-12.000000
25.486000,-0.126479,-0.245093,0.067619,0.315387,0.055280,-0.624867,-12.000000
25.487000,-0.008640,-0.174846,0.014224,0.268896,-0.020728,0.063504,-0.109380
25.488000,0.093816,-0.113822,-0.032935,0.225992,-0.088162,0.682610,12.000000
25.489000,0.086048,-0.113048,-0.028095,0.231839,-0.055072,0.642691,12.000000
25.490000,-0.031051,-0.182946,0.024569,0.278877,0.024339,-0.049962,-3.545021
25.491000,-0.132216,-0.243786,0.069560,0.320275,0.086571,-0.656619,-12.000000
25.492000,-0.084538,-0.221844,0.047570,0.301402,0.026539,-0.413777,-12.000000
25.493000,0.033866,-0.151874,-0.006302,0.253147,-0.053916,0.287706,8.986398
25.494000,0.096553,-0.112865,-0.034566,0.226968,-0.083968,0.674374,12.000000
25.495000,-0.004339,-0.167178,0.013545,0.267791,-0.004315,0.113074,2.856613
25.496000,-0.122346,-0.237551,0.066104,0.314875,0.073097,-0.581623,-12.000000
25.497000,-0.126480,-0.245116,0.067621,0.315355,0.055294,-0.624874,-12.000000
25.498000,-0.008641,-0.174869,0.014227,0.268863,-0.020717,0.063496,-0.109405
25.499000,0.093816,-0.113845,-0.032932,0.225959,-0.088153,0.682602,12.000000
25.500000,0.086048,-0.113071,-0.028093,0.231806,-0.055065,0.642685,12.000000
25.501000,-0.031051,-0.182969,0.024572,0.278844,0.024344,-0.049968,-3.544985
25.502000,-0.132216,-0.243809,0.069562,0.320242,0.086575,-0.656626,-12.000000
25.503000,-0.084538,-0.221867,0.047573,0.301369,0.026543,-0.413786,-12.000000
25.504000,0.033865,-0.151897,-0.006299,0.253114,-0.053913,0.287697,8.986288
25.505000,0.096553,-0.112888,-0.034563,0.226935,-0.083965,0.674367,12.000000
25.506000,-0.004339,-0.167201,0.013547,0.267756,-0.004301,0.113074,2.856852
25.507000,-0.122346,-0.237574,0.066106,0.314841,0.073111,-0.581623,-12.000000
25.508000,-0.126481,-0.245139,0.067624,0.315321,0.055307,-0.624881,-12.000000
25.509000,-0.008642,-0.174892,0.014229,0.268829,-0.020707,0.063488,-0.109426
25.510000,0.093815,-0.113869,-0.032930,0.225925,-0.088144,0.682594,12.000000
25.511000,0.086048,-0.113095,-0.028091,0.231772,-0.055059,0.642679,12.000000
25.512000,-0.031051,-0.182993,0.024574,0.278810,0.024350,-0.049974,-3.544954
25.513000,-0.132216,-0.243833,0.069564,0.320208,0.086580,-0.656634,-12.000000
25.514000,-0.084538,-0.221891,0.047575,0.301335,0.026547,-0.413795,-12.000000
25.515000,0.033865,-0.151922,-0.006297,0.253080,-0.053910,0.287688,8.986195
25.516000,0.096553,-0.112912,-0.034562,0.226900,-0.083963,0.674360,12.000000
25.517000,-0.004339,-0.167225,0.013548,0.267721,-0.004287,0.113073,2.857054
25.518000,-0.122346,-0.237598,0.066107,0.314806,0.073124,-0.581625,-12.000000
25.519000,-0.126482,-0.245164,0.067625,0.315286,0.055319,-0.624888,-12.000000
25.520000,-0.008643,-0.174917,0.014231,0.268795,-0.020697,0.063480,-0.109443
25.521000,0.093814,-0.113894,-0.032928,0.225890,-0.088136,0.682586,12.000000
25.522000,0.086048,-0.113120,-0.028090,0.231737,-0.055052,0.642672,12.000000
25.523000,-0.031051,-0.183018,0.024575,0.278775,0.024355,-0.049981,-3.544928
25.524000,-0.132216,-0.243858,0.069565,0.320173,0.086583,-0.656641,-12.000000
25.525000,-0.084539,-0.221917,0.047576,0.301300,0.026551,-0.413804,-12.000000
25.526000,0.033865,-0.151947,-0.006296,0.253045,-0.053907,0.287679,8.986116
25.527000,0.096553,-0.112938,-0.034561,0.226865,-0.083962,0.674353,12.000000
25.528000,-0.004340,-0.167250,0.013549,0.267685,-0.004274,0.113070,2.857224
25.529000,-0.122347,-0.237623,0.066108,0.314770,0.073137,-0.581627,-12.000000
25.530000,-0.126483,-0.245190,0.067627,0.315250,0.055330,-0.624895,-12.000000
25.531000,-0.008643,-0.174943,0.014232,0.268759,-0.020688,0.063472,-0.109458
25.532000,0.093814,-0.113919,-0.032927,0.225855,-0.088129,0.682578,12.000000
25.533000,0.086047,-0.113145,-0.028089,0.231702,-0.055046,0.642665,12.000000
25.534000,-0.031052,-0.183043,0.024576,0.278739,0.024359,-0.049987,-3.544907
25.535000,-0.132217,-0.243884,0.069566,0.320138,0.086587,-0.656649,-12.000000
25.536000,-0.084539,-0.221942,0.047577,0.301264,0.026554,-0.413813,-12.000000
25.537000,0.033864,-0.151973,-0.006295,0.253009,-0.053905,0.287671,8.986050
25.538000,0.096553,-0.112963,-0.034560,0.226829,-0.083960,0.674346,12.000000
25.539000,0.096553,-0.112963,-0.034560,0.226829,-0.083960,0.674346,12.000000
25.540000,-0.122347,-0.237649,0.066108,0.314734,0.073150,-0.581630,-12.000000
25.541000,-0.129596,-0.241926,0.069311,0.328073,0.066624,-0.712663,-12.000000
25.542000,-0.011931,-0.174151,0.015829,0.274262,-0.008101,0.006164,-0.100731
25.543000,0.090654,-0.113744,-0.031394,0.229293,-0.077306,0.638551,12.000000
25.544000,0.083008,-0.113386,-0.026574,0.233840,-0.045382,0.606968,12.000000
25.545000,-0.033908,-0.183559,0.026024,0.279865,0.032706,-0.078971,-3.560178
25.546000,-0.134848,-0.244583,0.070924,0.320433,0.093571,-0.679924,-12.000000
25.547000,-0.086859,-0.222721,0.048817,0.300853,0.032572,-0.431877,-12.000000
25.548000,0.031680,-0.152884,-0.005101,0.252088,-0.048885,0.273111,9.025719
25.549000,0.094312,-0.114083,-0.033314,0.225561,-0.079342,0.661609,12.000000
25.550000,-0.006562,-0.168681,0.014898,0.266268,-0.003674,0.100317,2.763754
25.551000,-0.124478,-0.239130,0.067419,0.313066,0.073186,-0.592494,-12.000000
25.552000,-0.128164,-0.246541,0.068751,0.313115,0.055781,-0.631762,-12.000000
25.553000,-0.010285,-0.176345,0.015308,0.266408,-0.021032,0.058176,-0.109968
25.554000,0.092207,-0.115356,-0.031873,0.223368,-0.088668,0.678247,12.000000
25.555000,0.084471,-0.114607,-0.027056,0.229099,-0.055561,0.639118,12.000000
25.556000,-0.032609,-0.184531,0.025589,0.276032,0.024003,-0.052912,-3.544238
25.557000,-0.133765,-0.245392,0.070553,0.317359,0.085989,-0.659139,-12.000000
25.558000,-0.086069,-0.223469,0.048559,0.298426,0.026317,-0.415930,-12.000000
25.559000,0.032358,-0.153503,-0.005331,0.250138,-0.054207,0.285866,8.983731
25.560000,0.095078,-0.114493,-0.033618,0.223928,-0.084357,0.672823,12.000000
25.561000,-0.005850,-0.168808,0.014473,0.264682,-0.003729,0.111910,2.861920
25.562000,-0.123839,-0.239187,0.067014,0.311730,0.073822,-0.582599,-12.000000
25.563000,-0.127967,-0.246766,0.068525,0.312206,0.055938,-0.625882,-12.000000
25.564000,-0.010088,-0.176510,0.015111,0.265724,-0.020337,0.062557,-0.110384
25.565000,0.092407,-0.115479,-0.032067,0.222826,-0.087985,0.681737,12.000000
25.566000,0.084681,-0.114694,-0.027251,0.228665,-0.054989,0.641950,12.000000
25.567000,-0.032393,-0.184592,0.025396,0.275686,0.024474,-0.050623,-3.543553
25.568000,-0.133546,-0.245436,0.070372,0.317077,0.086713,-0.657281,-12.000000
25.569000,-0.085854,-0.223496,0.048375,0.298212,0.026659,-0.414481,-12.000000
25.570000,0.032579,-0.153517,-0.005515,0.249972,-0.053960,0.287024,8.981925
25.571000,0.095310,-0.114490,-0.033803,0.223797,-0.084136,0.673801,12.000000
25.572000,-0.005583,-0.168782,0.014279,0.264579,-0.003743,0.112801,2.866256
25.573000,-0.123572,-0.239153,0.066823,0.311654,0.073771,-0.581860,-12.000000
25.574000,-0.127722,-0.246736,0.068345,0.312159,0.055903,-0.625372,-12.000000
25.575000,-0.009848,-0.176474,0.014934,0.265695,-0.020348,0.062952,-0.110297
25.576000,0.092644,-0.115439,-0.032242,0.222809,-0.087978,0.682055,12.000000
25.577000,0.084914,-0.114651,-0.027423,0.228661,-0.054981,0.642202,12.000000
25.578000,-0.032164,-0.184546,0.025227,0.275691,0.024477,-0.050421,-3.543677
25.579000,-0.133319,-0.245387,0.070206,0.317089,0.086740,-0.657110,-12.000000
25.580000,-0.085630,-0.223444,0.048209,0.298230,0.026660,-0.414337,-12.000000
25.581000,0.032802,-0.153462,-0.005678,0.249996,-0.053952,0.287142,8.982325
25.582000,0.095528,-0.114435,-0.033963,0.223825,-0.084119,0.673891,12.000000
25.583000,-0.005369,-0.168727,0.014123,0.264614,-0.003757,0.112850,2.865422
25.584000,-0.123362,-0.239097,0.066669,0.311693,0.073750,-0.581824,-12.000000
25.585000,-0.127511,-0.246676,0.068191,0.312199,0.055883,-0.625323,-12.000000
25.586000,-0.009640,-0.176414,0.014782,0.265737,-0.020353,0.062996,-0.110185
25.587000,0.092849,-0.115377,-0.032392,0.222854,-0.087971,0.682092,12.000000
25.588000,0.085114,-0.114590,-0.027570,0.228707,-0.054969,0.642226,12.000000
25.589000,-0.031967,-0.184483,0.025082,0.275740,0.024483,-0.050402,-3.543842
25.590000,-0.133124,-0.245322,0.070063,0.317140,0.086743,-0.657088,-12.000000
25.591000,-0.085435,-0.223377,0.048067,0.298283,0.026664,-0.414309,-12.000000
25.592000,0.032993,-0.153395,-0.005818,0.250049,-0.053938,0.287167,8.982828
25.593000,0.095716,-0.114368,-0.034100,0.223881,-0.084096,0.673903,12.000000
25.594000,-0.005187,-0.168662,0.013990,0.264675,-0.003769,0.112832,2.864332
25.595000,-0.123183,-0.239031,0.066538,0.311755,0.073731,-0.581845,-12.000000
25.596000,-0.127329,-0.246606,0.068060,0.312261,0.055864,-0.625313,-12.000000
25.597000,-0.009460,-0.176344,0.014653,0.265798,-0.020359,0.063010,-0.110087
25.598000,0.093025,-0.115307,-0.032519,0.222916,-0.087967,0.682105,12.000000
25.599000,0.085287,-0.114519,-0.027695,0.228771,-0.054960,0.642233,12.000000
25.600000,-0.031797,-0.184412,0.024959,0.275806,0.024488,-0.050396,-3.543987
25.601000,-0.132956,-0.245250,0.069942,0.317207,0.086745,-0.657078,-12.000000
25.602000,-0.085268,-0.223303,0.047947,0.298350,0.026667,-0.414291,-12.000000
