time,tau_j1,tau_j2,tau_j3,tau_j4,tau_j5,tau_j6,tau_j7
2.598998900495988096e+01,-1.292111880422659675e+00,-4.555293580349766280e+00,4.215762148665382902e+00,3.624486657286666969e+00,-2.842341943449727126e-01,-6.146404713657911412e-01,1.276547950880184967e-01
2.599998900072939279e+01,-1.350416634178356556e+00,-1.194148772421299221e+01,7.455022006503683407e+00,1.213953134631691633e+01,-7.279290154662498846e-01,-2.614884611374703294e+00,8.756541842276292786e-02
2.600998899649890461e+01,-1.408814851115815614e+00,-2.628599869443786119e+01,1.119497229972561492e+01,2.678702386535244528e+01,-1.025697352891752789e+00,-5.493008111610037325e+00,4.224473620267524265e-02
2.601998899226841644e+01,-1.456953291758484870e+00,-5.618436955805421462e+01,1.508215736389877648e+01,5.420389951933704964e+01,-1.092633272894915297e+00,-1.023222326028265172e+01,-1.666356520554615819e-02
2.602998898803792471e+01,-1.462186566920940400e+00,-8.700000000000000000e+01,1.730237172182094341e+01,8.700000000000000000e+01,-5.435221808826218304e-01,-1.200000000000000000e+01,-9.298075739877056933e-02
2.603998898380743654e+01,-1.291402061255704226e+00,-8.700000000000000000e+01,9.972213342032912209e+00,8.700000000000000000e+01,2.719815990249497606e+00,-1.200000000000000000e+01,-4.588146801950790388e-02
2.604998897957694837e+01,-7.816958190218756819e-01,-8.700000000000000000e+01,-2.842873638081496068e+01,8.700000000000000000e+01,1.190343357666909796e+01,-1.200000000000000000e+01,9.685112837649647588e-01
2.605998897534646019e+01,2.950806752782310638e-01,-8.700000000000000000e+01,-5.411245126218675239e+01,8.700000000000000000e+01,1.200000000000000000e+01,-1.200000000000000000e+01,3.201099764517358448e+00
2.606998897111597202e+01,2.648255135550126038e+00,-8.700000000000000000e+01,5.708421817250604136e+01,8.700000000000000000e+01,1.200000000000000000e+01,-1.200000000000000000e+01,3.427027099089106965e+00
2.607998896688548385e+01,3.627765316839050236e+00,-8.700000000000000000e+01,8.700000000000000000e+01,-5.589249227551468380e+01,8.992454176839640212e+00,8.977234447587401078e-01,6.765502633616247152e-01
2.608998896265499567e+01,2.614701661542548905e+00,-8.700000000000000000e+01,5.428876640292533295e+01,-4.425354458962004855e+01,5.366647015519760977e-01,2.124111670481946046e+00,2.034125918615614925e-01
2.609998895842450395e+01,1.870854700953645366e+00,-5.144343015875992364e+01,3.393115469494676262e+01,-2.927172152403183603e+01,-1.669995753054968723e+00,1.694549908402933625e-01,-3.871912962246326639e-02
2.610998895419401578e+01,1.406620288439773381e+00,-2.313723394046932214e+01,2.145576292358044768e+01,-1.916326232990311240e+01,-2.431476007927110494e+00,-1.216541267393170589e+00,-4.789387380269710670e-02
2.611998894996352760e+01,1.109581519040470754e+00,-1.084119897532403698e+01,1.100821569698683611e+01,-1.111051158071225764e+01,-2.631084922032061790e+00,-2.705358418947563237e+00,-3.181652939484830300e-02
2.612998894573303943e+01,9.226281223133027121e-01,-9.466432268880502932e+00,1.274350236067556263e+00,-4.277118129262881041e+00,-2.223565897286785109e+00,-4.156277834227902979e+00,-2.553019274713602682e-02
2.613998894150255126e+01,8.112710420706563674e-01,-1.722413502244432948e+01,-6.015426129270238675e+00,2.177623582002357061e-01,-1.185677690506259152e+00,-4.764883811008855830e+00,-6.239094767071673431e-02
2.614998893727206308e+01,7.464628438926740328e-01,-2.672788455565445886e+01,-9.553184419244535874e+00,1.846579701887460789e+00,-1.831277082656233013e-01,-3.998333062530249116e+00,-9.708201466828264570e-02
2.615998893304157491e+01,7.048361517483651140e-01,-3.422260447283513685e+01,-1.167022480598064149e+01,2.258990871149684221e+00,3.786299611690835398e-02,-2.732182604562792605e+00,-6.750695145874269221e-02
2.616998892881108318e+01,6.778190206676140139e-01,-4.178698718365441067e+01,-1.402724384082947040e+01,2.351924273041000824e+00,-8.633377353047400060e-01,-1.651692815250617841e+00,-5.083137608153115439e-02
2.617998892458059501e+01,6.637896240590284158e-01,-4.768060905655722337e+01,-1.677644954868670268e+01,2.671854623497631920e+00,-2.852540854375358315e+00,-6.530956091310206046e-01,-9.564699334151305354e-02
2.618998892035010684e+01,6.606769941662974377e-01,-4.636297323872116039e+01,-1.888523627384275372e+01,3.945956434521197487e+00,-5.076000864574202076e+00,2.653322092588170644e-01,-1.834328209921006203e-01
2.619998891611961866e+01,6.659108420790292859e-01,-3.504267882115489385e+01,-1.858848489459624531e+01,6.144556607240459378e+00,-5.873505938717327624e+00,7.573231039710051071e-01,-2.598423018226185821e-01
2.620998891188913049e+01,6.790095910605572493e-01,-1.964264151201014741e+01,-1.587056982800065086e+01,8.161919652729983099e+00,-4.631417268231672324e+00,8.298960820608050071e-01,-2.646206893535458793e-01
2.621998890765864232e+01,7.014797480249899131e-01,-8.047678061900164437e+00,-1.264044145062588953e+01,9.207503789554175810e+00,-2.646647651987845240e+00,8.499938061587110072e-01,-1.886453947354868599e-01
2.622998890342815059e+01,7.342875956332503007e-01,-2.026239681645663815e+00,-9.932479703574017549e+00,9.204466449099347969e+00,-1.174829112779407048e+00,8.561046062078607743e-01,-9.159171488793857452e-02
2.623998889919766242e+01,7.776685906102742685e-01,4.221236693973053899e-01,-7.619767967400343345e+00,8.249675945724261439e+00,-4.222829936954713981e-01,7.649486686792312806e-01,-2.661421001467217939e-02
2.624998889496717425e+01,8.318451966520806762e-01,1.191912414743938164e+00,-5.598789929874366855e+00,6.641786597772865619e+00,-1.379648219044009583e-01,6.110806526141833173e-01,3.534310761847209159e-03
2.625998889073668607e+01,8.972458710249423541e-01,1.288593968136479972e+00,-3.885861565420957398e+00,4.690436053006317607e+00,-9.254374500516476809e-02,4.532568320401983986e-01,1.252020363257657504e-02
2.626998888650619790e+01,9.744542112605396600e-01,1.164378933935572347e+00,-2.488946718100853328e+00,2.597804779893458704e+00,-1.552763864483627243e-01,3.246414649982725664e-01,1.034307955614130817e-02
2.627998888227570973e+01,1.064088223543411926e+00,1.014817625894545827e+00,-1.394570683337158723e+00,4.855099762971040733e-01,-2.591472552340402524e-01,2.370758513829523961e-01,2.594355071598337947e-03
2.628998887804522155e+01,1.166639040662762916e+00,9.226138623665401939e-01,-5.766594397161992624e-01,-1.572323018960244845e+00,-3.704045246766025090e-01,1.906638356182114857e-01,-7.745404011141489645e-03
2.629998887381472983e+01,1.282235897182961937e+00,9.201329844934482693e-01,-3.628161592442502581e-03,-3.530003083958826782e+00,-4.719336169724160923e-01,1.799978782057298221e-01,-1.905969450576640301e-02
2.630998886958424166e+01,1.410309510601601035e+00,1.016578420593454712e+00,3.581631001056537755e-01,-5.361639227017023224e+00,-5.549869028462965925e-01,1.977860323871855341e-01,-3.044103229726100729e-02
2.631998886535375348e+01,1.549148895929505221e+00,1.210304074889798187e+00,5.430247863615660364e-01,-7.058137787136641528e+00,-6.151510193289653206e-01,2.371988783394498590e-01,-4.136046323782016643e-02
2.632998886112326531e+01,1.695396499207676655e+00,1.494742468038903649e+00,5.852811562228890097e-01,-8.626425189929708637e+00,-6.504447896746043956e-01,2.935531906991541984e-01,-5.149258103850385543e-02
2.633998885689277714e+01,1.843612719712256043e+00,1.861221885022352751e+00,5.184432427243959030e-01,-1.008792630934076762e+01,-6.604991326467639645e-01,3.652928020600835213e-01,-6.060791176404386332e-02
2.634998885266228896e+01,1.986145684870521455e+00,2.299466411315640890e+00,3.737451150977268988e-01,-1.147338188368604506e+01,-6.462098046494071379e-01,4.537605858112812030e-01,-6.849326445320602641e-02
2.635998884843180079e+01,2.113594151329659443e+00,2.795555704698150734e+00,1.781759005518184225e-01,-1.281232031242189606e+01,-6.094228295231852721e-01,5.612503742980785582e-01,-7.489613510221213022e-02
2.636998884420130906e+01,2.216036003378211383e+00,3.327761578028475498e+00,-4.716970461929670400e-02,-1.411930513725202907e+01,-5.523912946928424272e-01,6.876738554358224897e-01,-7.951547832104172153e-02
2.637998883997082089e+01,2.284856040390601972e+00,3.862911881377245837e+00,-2.873918024908965752e-01,-1.538408494752283140e+01,-4.770842591773788444e-01,8.276434726138728326e-01,-8.206078987343407016e-02
2.638998883574033272e+01,2.314594694445282652e+00,4.357565101511031713e+00,-5.325041671782650976e-01,-1.657367759495547332e+01,-3.847741939949116396e-01,9.704001713486221092e-01,-8.236108935513623830e-02
2.639998883150984454e+01,2.304085673857469541e+00,4.766085162169489742e+00,-7.755893839593028805e-01,-1.764736886074015487e+01,-2.762847024008875385e-01,1.103362399968653040e+00,-8.045688481237434075e-02
2.640998882727935637e+01,2.256453638816060980e+00,5.052222939159075388e+00,-1.011725211883243603e+00,-1.857565983396245102e+01,-1.527713396431540360e-01,1.217149801076391258e+00,-7.661173033711431157e-02
2.641998882304886820e+01,2.178098766696874744e+00,5.197494942912296523e+00,-1.238012645868202366e+00,-1.935148019428653043e+01,-1.645826363647917567e-02,1.308741727379002073e+00,-7.124083069851019911e-02
2.642998881881838003e+01,2.077187474862052241e+00,5.202152484543348443e+00,-1.453922623572079686e+00,-1.998885809048212181e+01,1.291493039654604269e-01,1.381155339771120261e+00,-6.480794647602861058e-02
2.643998881458788830e+01,1.962194723177291600e+00,5.079900662096807018e+00,-1.661069220536140811e+00,-2.051300524575056983e+01,2.795864607026666837e-01,1.440639057158897174e+00,-5.774400465766366813e-02
2.644998881035740013e+01,1.840825867254332282e+00,4.850612885209686809e+00,-1.862199179833220031e+00,-2.094917708895694020e+01,4.299626706169590307e-01,1.493520687524506396e+00,-5.041000212159778282e-02
2.645998880612691195e+01,1.719403997792700922e+00,4.534624844867349402e+00,-2.059820849474766735e+00,-2.131548167245107805e+01,5.754078309501848842e-01,1.544246459218792777e+00,-4.309820704393882429e-02
2.646998880189642378e+01,1.602657729690619037e+00,4.149832861245235094e+00,-2.255039454696832202e+00,-2.162085446445744097e+01,7.113327531475858168e-01,1.594940226602871158e+00,-3.605305150207148424e-02
2.647998879766593561e+01,1.493787568119466558e+00,3.711012954259989449e+00,-2.446930695139129419e+00,-2.186671496648279245e+01,8.335629221349076801e-01,1.645992671587837686e+00,-2.949365096988680601e-02
2.648998879343544743e+01,1.394689047263601100e+00,3.230227088342742192e+00,-2.632470312058321493e+00,-2.205010011000015169e+01,9.384354648025553525e-01,1.697002298681878463e+00,-2.362704224238787454e-02
2.649998878920495926e+01,1.306236022213984604e+00,2.717459569649989248e+00,-2.806841943762659053e+00,-2.216662668663169455e+01,1.022903461768744693e+00,1.747593552359755442e+00,-1.864942326308181852e-02
2.650998878497446753e+01,1.228559459143168997e+00,2.181099403457903207e+00,-2.963904142496806227e+00,-2.221253149510295799e+01,1.084640650538037043e+00,1.797922682872730160e+00,-1.473838883426399626e-02
2.651998878074397936e+01,1.161286237305868552e+00,1.628211989923784131e+00,-3.096650468763106900e+00,-2.218570999181401149e+01,1.122117788223353951e+00,1.848878239444405880e+00,-1.204131835818401941e-02
2.652998877651349119e+01,1.103724414145195842e+00,1.064675601951314610e+00,-3.197573681576355131e+00,-2.208598639856370838e+01,1.134627207677833205e+00,1.902062825024356307e+00,-1.066450271738865474e-02
2.653998877228300302e+01,1.054995205077707832e+00,4.952705744847938352e-01,-3.258905780666802254e+00,-2.191489757624931656e+01,1.122248524119642488e+00,1.959646501837751353e+00,-1.066578308654030083e-02
2.654998876805251484e+01,1.014118904421565714e+00,-7.621818132894786491e-02,-3.272740976051700557e+00,-2.167520265793046264e+01,1.085763411924945743e+00,2.024156317739006283e+00,-1.205160089443116367e-02
2.655998876382202667e+01,9.800643135605849876e-01,-6.468484290184396412e-01,-3.231066517387444215e+00,-2.137024081087608707e+01,1.026535973525243062e+00,2.098238754708527942e+00,-1.477799571871722673e-02
2.656998875959153494e+01,9.517710334863522803e-01,-1.214288252651949618e+00,-3.125738853276784024e+00,-2.100319615886550650e+01,9.463779778657070985e-01,2.184412535707669356e+00,-1.875433141103874379e-02
2.657998875536104677e+01,9.281527624475196525e-01,-1.776468849500874914e+00,-2.948459771338181490e+00,-2.057630150754587461e+01,8.474177430572927827e-01,2.284818422543097860e+00,-2.384825528799473099e-02
2.658998875113055860e+01,9.080884714159351834e-01,-2.331075445010955871e+00,-2.690835009291415947e+00,-2.009001543639567444e+01,7.319902385853074289e-01,2.400967628405549448e+00,-2.989044110674528992e-02
2.659998874690007042e+01,8.904075184131041709e-01,-2.874820240391393611e+00,-2.344637992533058934e+00,-1.954223237832123061e+01,6.025657476137352697e-01,2.533489016074850664e+00,-3.667792609719926211e-02
2.660998874266958225e+01,8.738746192947014491e-01,-3.402445356202167037e+00,-1.902449559041952565e+00,-1.892762673480493518e+01,4.617356003888200000e-01,2.681876874805958266e+00,-4.397529488719666146e-02
2.661998873843909408e+01,8.571811211482099901e-01,-3.905435537777484978e+00,-1.358886111804576302e+00,-1.823728584710845269e+01,3.122749618724594556e-01,2.844247127116826146e+00,-5.151363019270005505e-02
2.662998873420860590e+01,8.389500199241258782e-01,-4.370500248463298654e+00,-7.126310004933327225e-01,-1.745884569498699435e+01,1.573011959777435298e-01,3.017123049780332522e+00,-5.898812389157140346e-02
2.663998872997811418e+01,8.177631256298298901e-01,-4.778035084334319116e+00,3.061112105088614754e-02,-1.657738909365246371e+01,5.358886771356097256e-04,3.195294913291767180e+00,-6.605656323583289358e-02
2.664998872574762601e+01,7.922187722883630157e-01,-5.101002376396943205e+00,8.543908799341332072e-01,-1.557735889135017437e+01,-1.533494984461584165e-01,3.371831626191874154e+00,-7.234240548430798112e-02
2.665998872151713783e+01,7.610260451349853961e-01,-5.304942237254304693e+00,1.727697096498787444e+00,-1.444561126311545252e+01,-2.983782474185179834e-01,3.538358781856180801e+00,-7.744719728994076124e-02
2.666998871728664966e+01,7.231348947545894745e-01,-5.350003190684086363e+00,2.602452999754257590e+00,-1.317540882866699370e+01,-4.270547774014350484e-01,3.685733593359510785e+00,-8.097640645835293971e-02
2.667998871305616149e+01,6.778895298807858794e-01,-5.195707314179805358e+00,3.414380570314841989e+00,-1.177060251112893674e+01,-5.305169401368621251e-01,3.805202348595555062e+00,-8.257871596576624174e-02
2.668998870882567331e+01,6.251762863045055019e-01,-4.808342878183113456e+00,4.089215735515035810e+00,-1.024860754639414573e+01,-5.992778289331881503e-01,3.889976894272969332e+00,-8.199096412916553889e-02
2.669998870459518514e+01,5.655224261459956825e-01,-4.185602930964334334e+00,4.561878270350804065e+00,-8.663242143870233392e+00,-6.257448290818814485e-01,3.938962895643040696e+00,-7.974170074710699996e-02
2.670998870036469341e+01,5.000612656617511309e-01,-3.326278440323790164e+00,4.778637402777276222e+00,-7.044333057164593903e+00,-6.036967369199578437e-01,3.953293059870442328e+00,-7.466733994894976523e-02
2.671998869613420524e+01,4.304458738451476529e-01,-2.246714846026979018e+00,4.711945472080039110e+00,-5.421110808064399933e+00,-5.305386299969682140e-01,3.938581009075043049e+00,-6.732116432698777297e-02
2.672998869190371707e+01,3.586425448843975072e-01,-9.842945706379617743e-01,4.370092738110495922e+00,-3.824365936939389421e+00,-4.084106590109307655e-01,3.904857128551280532e+00,-5.780761821468889672e-02
2.673998868767322890e+01,2.866485992634887903e-01,4.208905163045436604e-01,3.789155149300957426e+00,-2.268350376863304874e+00,-2.430503818029321472e-01,3.863626672433033260e+00,-4.619908478325454593e-02
2.674998868344274072e+01,2.162488895037741610e-01,1.938918827428839142e+00,3.019393500647568729e+00,-7.463444168957952263e-01,-4.206490100692639178e-02,3.825402486469756447e+00,-3.251622576569673795e-02
2.675998867921225255e+01,1.488606786984342512e-01,3.558485885852752162e+00,2.110897113965133354e+00,7.684914674712890470e-01,1.868532632374428903e-01,3.797905148605527081e+00,-1.673252570487580859e-02
2.676998867498176438e+01,8.548326761616009684e-02,5.288792257424576704e+00,1.104231468462610444e+00,2.318405214424937189e+00,4.370283334781002171e-01,3.785352057256244684e+00,1.200997238117063048e-03
2.677998867075127265e+01,2.672855937497612550e-02,7.155974811846179229e+00,2.789915701051359775e-02,3.954830726665593765e+00,7.030060816694297943e-01,3.788707459579643722e+00,2.132918991029042477e-02
2.678998866652078448e+01,-2.710750537151279671e-02,9.196848982605388301e+00,-1.099101841231921117e+00,5.732685560701332506e+00,9.801135634714945866e-01,3.806453991333897058e+00,4.367324278519391090e-02
2.679998866229029630e+01,-7.596605019109492485e-02,1.145241001654621193e+01,-2.262505198071570689e+00,7.706202832740506992e+00,1.263762303680464161e+00,3.835450988087190094e+00,6.821892205945283283e-02
2.680998865805980813e+01,-1.199564339121140383e-01,1.396231720712803970e+01,-3.447983281051420601e+00,9.926367028218598065e+00,1.548764770632607313e+00,3.871618159741189391e+00,9.490807189052941073e-02
2.681998865382931996e+01,-1.593014819830953221e-01,1.676046691013399226e+01,-4.637312335984770328e+00,1.243944163006695369e+01,1.828761599009990135e+00,3.910366337922502211e+00,1.236269750180012256e-01
2.682998864959883178e+01,-1.942935856017327101e-01,1.987112746603905222e+01,-5.805595132026969196e+00,1.528580692508125871e+01,2.095758197511294885e+00,3.946813445593243319e+00,1.541858009691290388e-01
2.683998864536834361e+01,-2.252565270856075608e-01,2.330490559396825745e+01,-6.919302759406401826e+00,1.849823652025693477e+01,2.339762358813118226e+00,3.975866488662571641e+00,1.862859448214218838e-01
2.684998864113785189e+01,-2.525086631847225926e-01,2.705388139469805608e+01,-7.934966454389929424e+00,2.209874461160057635e+01,2.548563908998867422e+00,3.992241522844583557e+00,2.194755635623205636e-01
2.685998863690736371e+01,-2.763246943561786795e-01,3.108549335026992111e+01,-8.798639876412654104e+00,2.609321123913676388e+01,2.707764035797756375e+00,3.990458738319085708e+00,2.530973463837075665e-01
2.686998863267687554e+01,-2.968947904820851136e-01,3.533517292601319326e+01,-9.446629284842961383e+00,3.046318438556270181e+01,2.801217908166993009e+00,3.964808522864518014e+00,2.862366412753646894e-01
2.687998862844638737e+01,-3.142812165287922621e-01,3.969838332116114543e+01,-9.808358321017029979e+00,3.515468811916603897e+01,2.812076504509083641e+00,3.909250994397382328e+00,3.176833196458839215e-01
2.688998862421589919e+01,-3.283740544435992947e-01,4.402368373090803999e+01,-9.812473868213681172e+00,4.006473752644319575e+01,2.724573370387957549e+00,3.817198174773883679e+00,3.459281495981064714e-01
2.689998861998541102e+01,-3.388493038910527777e-01,4.810970877786681399e+01,-9.397196645382834390e+00,4.502780898292467526e+01,2.526560784635846435e+00,3.681141920005492452e+00,3.692239638443857719e-01
2.690998861575491929e+01,-3.451338808896626809e-01,5.171024191104731926e+01,-8.525146970621488407e+00,4.980681823219017446e+01,2.212519939533764912e+00,3.492125904801503644e+00,3.857496558806011167e-01
2.691998861152443112e+01,-3.463799952976522323e-01,5.455202465919730059e+01,-7.201081633186802833e+00,5.409567123787368814e+01,1.786358043336178536e+00,3.239097568234788671e+00,3.939075977515684723e-01
2.692998860729394295e+01,-3.414394752345589201e-01,5.636789951621550898e+01,-5.488126923510222355e+00,5.754123091443876348e+01,1.262909166857511201e+00,2.908212112004961547e+00,3.927362924306919134e-01
2.693998860306345478e+01,-3.287962922405887056e-01,5.694117970680927243e+01,-3.515150182340123219e+00,5.978789632299532997e+01,6.670509214827979871e-01,2.482241664424305938e+00,3.823079538433893365e-01
2.694998859883296660e+01,-3.063526568656516624e-01,5.614523027689453016e+01,-1.467475462281448539e+00,6.053453735412612957e+01,3.016914722807828575e-02,1.940422807219497781e+00,3.638404734629187010e-01
2.695998859460247843e+01,-2.708660645231694142e-01,5.394996500918909987e+01,4.415095936337682936e-01,5.957420907315707836e+01,-6.147965197410742988e-01,1.259256747107923458e+00,3.392218318247792741e-01
2.696998859037199026e+01,-2.166849275631081984e-01,5.036508503475624821e+01,2.009391683181152022e+00,5.677607346534649224e+01,-1.237566813195563498e+00,4.145884415428333636e-01,3.098657844879890710e-01
2.697998858614149853e+01,-1.331182746219336799e-01,4.530280550654213556e+01,3.077362049247676090e+00,5.198057443313498993e+01,-1.813053020484546751e+00,-6.158849446355683099e-01,2.751887660700755855e-01
2.698998858191101036e+01,1.081882328745620292e-03,3.834060257498637725e+01,3.543877868103069151e+00,4.479209352490164520e+01,-2.324633806742486541e+00,-1.853743199482728254e+00,2.310766219202585459e-01
2.699998857768052218e+01,2.300489700515049307e-01,2.823896397871535768e+01,3.363902303119856718e+00,3.416471892215503203e+01,-2.774218130932287529e+00,-3.335801279037977629e+00,1.678846517363427049e-01
2.700998857345003401e+01,6.500120861250666682e-01,1.146994763591720812e+01,2.559584233659605523e+00,1.718995379026468484e+01,-3.206355583269292708e+00,-5.165664814177451269e+00,6.441187600212172626e-02
2.701998856921954584e+01,1.475662102861103442e+00,-2.326896651103668034e+01,1.384750971989970658e+00,-1.524085525139865815e+01,-3.732450821297864429e+00,-7.560679844352222290e+00,-1.370090262917510182e-01
2.702998856498905766e+01,3.127846962770977512e+00,-8.700000000000000000e+01,1.794521120215966548e+00,-8.700000000000000000e+01,-4.294390618201877174e+00,-9.953477294309344359e+00,-6.107214603768020833e-01
2.703998856075856949e+01,6.047497715852552247e+00,-8.700000000000000000e+01,1.177460146771512228e+01,-8.700000000000000000e+01,-3.412462551989012383e+00,-5.354805037340457652e+00,-1.607585476058831064e+00
2.704998855652807777e+01,8.103208875411493040e+00,-8.700000000000000000e+01,2.437488933239031752e+01,-8.700000000000000000e+01,-5.674183454454030384e-01,1.200000000000000000e+01,-1.551776872319264200e+00
2.705998855229758959e+01,8.937335428430525752e+00,-8.700000000000000000e+01,1.717865799336176735e+01,-8.700000000000000000e+01,-3.587094276901852674e-01,1.200000000000000000e+01,-1.006303107535502672e+00
2.706998854806710142e+01,1.005280161839717579e+01,2.016481845757485658e+01,1.021853365392474444e+01,-1.051554175941977753e+01,-1.664895505527238750e+00,1.200000000000000000e+01,7.865072708225153697e-01
2.707998854383661325e+01,1.000278625588138226e+01,3.154693628638100833e+01,1.129934698605168286e+01,8.700000000000000000e+01,-2.308616996182855097e-01,1.200000000000000000e+01,2.175401647789230175e+00
2.708998853960612507e+01,9.111944655319083708e+00,3.782101464715560013e+01,1.096796576755097696e+01,8.700000000000000000e+01,1.024551935284740090e+00,1.200000000000000000e+01,2.699092390831350219e+00
2.709998853537563690e+01,8.064752923062766143e+00,2.248907895446260952e+01,9.761642610470108394e+00,8.678160322293054207e+01,1.258679767213570555e+00,2.721098619704966026e+00,6.066293654530315882e-01
2.710998853114514873e+01,7.070984248287718543e+00,-1.116803892833631551e+01,8.645291297717946577e+00,-3.567893355149390544e+01,1.061630717012129299e+00,5.741277477194465462e+00,5.125137067391656309e-01
2.711998852691465700e+01,5.386735028167366046e+00,-3.036177996626156528e+01,7.924005590171023350e+00,-8.700000000000000000e+01,2.227837349930092969e+00,1.200000000000000000e+01,1.687729757488851678e-01
2.712998852268416883e+01,3.152842061042743449e+00,-1.143944122465809166e+01,5.026690428769279961e+00,-3.198899484348002886e+01,3.166111306351477861e+00,1.200000000000000000e+01,5.415246674749711886e-01
2.713998851845368065e+01,1.762785755815212241e+00,-3.335856346923302240e+00,2.751422383142649863e+00,-1.044589778244659506e+01,3.031445909055134891e+00,7.441350000511292251e+00,3.837779466502064807e-01
2.714998851422319248e+01,9.983594253972611909e-01,-7.771673339962579252e-01,1.459961160580280692e+00,-3.815048481506256195e+00,2.667023091636503640e+00,4.255283705781094383e+00,2.601647906510228259e-01
2.715998850999270431e+01,5.679966613117878316e-01,-8.594244558670360856e-02,7.620821361004975758e-01,-1.820383961889806113e+00,2.335485054890028334e+00,2.724466847005812653e+00,1.831828548447434202e-01
2.716998850576221614e+01,3.126851219909536628e-01,4.701655852298658456e-02,3.680279173312782648e-01,-1.131270624940213132e+00,2.058054810364847054e+00,1.920296628554329033e+00,1.337716124759761316e-01
2.717998850153172796e+01,1.541421017711632757e-01,5.013024071474325716e-02,1.293445862631575349e-01,-7.554920558276498888e-01,1.818992299947017166e+00,1.417825607365950313e+00,9.941505702003000655e-02
2.718998849730123624e+01,5.233091989609722078e-02,8.334549709545674423e-02,-2.765092641053251699e-02,-3.695464103843383308e-01,1.605368708091217789e+00,1.035845711418426074e+00,7.445299569790767014e-02
2.719998849307074806e+01,-1.433114222984015543e-02,2.103235278769464145e-01,-1.392083824935675396e-01,1.275213551462432982e-01,1.410394423788545959e+00,6.969966791234319947e-01,5.578917113588929139e-02
2.720998848884025989e+01,-5.808564458228755722e-02,4.543230125438526557e-01,-2.223288290865227390e-01,7.549248871151619245e-01,1.231703515623209677e+00,3.695709685221160168e-01,4.150991314660754106e-02
2.721998848460977172e+01,-8.618095154408489389e-02,8.183054685258022154e-01,-2.838883963475867800e-01,1.498607735309526845e+00,1.069440878046053589e+00,4.314853084923875315e-02,3.034715759577629596e-02
2.722998848037928354e+01,-1.030515179177745877e-01,1.294238489584969898e+00,-3.257650409782615886e-01,2.331011345943183599e+00,9.246840702458126726e-01,-2.823427137175127388e-01,2.147613704819857638e-02
2.723998847614879537e+01,-1.114631045556069150e-01,1.870285835447561995e+00,-3.479715888530749979e-01,3.222474709020246131e+00,7.983109518970706864e-01,-6.017291996383695718e-01,1.452593896331075447e-02
2.724998847191830365e+01,-1.131393447883148468e-01,2.540186330311144491e+00,-3.487512268773471091e-01,4.154032095349156073e+00,6.921728248101060021e-01,-9.062649080911053812e-01,9.901962749504561109e-03
2.725998846768781547e+01,-1.091120139565271013e-01,3.295032191150909284e+00,-3.020168130722317157e-01,5.132641663807385513e+00,6.323001270097849957e-01,-1.184573424149543586e+00,8.801245782797964545e-03
2.726998846345732730e+01,-9.991615397383211972e-02,3.806933598258363638e+00,-5.644350908270695522e-02,5.980574140809011396e+00,7.674278773877739601e-01,-1.473450561019279847e+00,-6.251253657658939478e-03
2.727998845922683913e+01,-8.592373701977634726e-02,4.004050036910869359e+00,1.609338091960880457e-01,6.408843443619170799e+00,8.637857289826195162e-01,-1.806151973563255186e+00,-5.200727399080223856e-02
2.728998845499635095e+01,-6.755682785303562810e-02,4.737879779075992559e+00,1.944768012915098487e-01,7.084433606898672409e+00,7.775797023502131200e-01,-2.018407669131031756e+00,-3.518388718349967081e-02
2.729998845076586278e+01,-4.440052074340711252e-02,5.226456843983755540e+00,3.101214344794017697e-01,7.536584501121454949e+00,7.797421155812591653e-01,-2.218495759846873305e+00,-4.516004004007379696e-02
2.730998844653537461e+01,-1.632225593454601428e-02,5.629374554356630256e+00,4.425541218710417612e-01,7.866786374922985381e+00,8.069891195052460997e-01,-2.389967847943949231e+00,-4.983285499623231474e-02
2.731998844230488288e+01,1.694019163094813082e-02,5.847239930479326553e+00,5.844712972112025007e-01,7.996512356440476310e+00,8.542867435613357152e-01,-2.542156734487370784e+00,-5.841483389462438780e-02
2.732998843807439471e+01,5.563578888941044659e-02,5.833959048677704651e+00,7.235257219276723939e-01,7.899521537312673480e+00,9.122396966249016748e-01,-2.678382047184349357e+00,-6.629969029077022180e-02
2.733998843384390653e+01,1.000244592823506667e-01,5.609224598120573724e+00,8.528872071959223700e-01,7.609955196382155229e+00,9.758844737853030749e-01,-2.800099131591601953e+00,-7.498320460968159462e-02
2.734998842961341836e+01,1.503293618829355527e-01,5.132270687751804061e+00,9.684391272952651564e-01,7.115026806549912486e+00,1.041644209927373277e+00,-2.910904570382215173e+00,-8.361259387860479897e-02
2.735998842538293019e+01,2.066646928727541299e-01,4.348809946107858870e+00,1.069227343382262330e+00,6.397430075881924694e+00,1.106796811823811844e+00,-3.013687183467685493e+00,-9.238585653427716649e-02
2.736998842115244202e+01,2.689836037083798148e-01,3.195417140167442493e+00,1.158386110365058341e+00,5.440133020011256093e+00,1.169529424336893886e+00,-3.109805583494950731e+00,-1.012619037667191191e-01
2.737998841692195384e+01,3.370150605551519019e-01,1.605020366114402242e+00,1.244249214432139761e+00,4.230502588464989167e+00,1.229103901325206527e+00,-3.197784271199696882e+00,-1.103240697855613628e-01
