time,x_desired,y_desired,z_desired
6.053997438862143810e+01,5.242133047317169003e-01,-2.186612441607288793e-01,2.495473412518044998e-01
6.054997438439094992e+01,5.244700147953609282e-01,-2.186351082262492085e-01,2.495416865535086404e-01
6.055997438016046175e+01,5.247246572537138665e-01,-2.186101241307839005e-01,2.495363045155310766e-01
6.056997437592997358e+01,5.249771945662691230e-01,-2.185862970471607603e-01,2.495311994827757451e-01
6.057997437169948540e+01,5.252275901472801545e-01,-2.185636314322796647e-01,2.495263755929920668e-01
6.058997436746899723e+01,5.254758083775752375e-01,-2.185421310253703175e-01,2.495218367751949606e-01
6.059997436323850906e+01,5.257218146158900707e-01,-2.185217988465856798e-01,2.495175867482153087e-01
6.060997435900802088e+01,5.259655752097133208e-01,-2.185026371959317704e-01,2.495136290193816497e-01
6.061997435477753271e+01,5.262070575056421173e-01,-2.184846476525341696e-01,2.495099668833332396e-01
6.062997435054703743e+01,5.264462298592439415e-01,-2.184678310742416141e-01,2.495066034209647010e-01
6.063997434631654926e+01,5.266830616444213575e-01,-2.184521875975664607e-01,2.495035414985025679e-01
6.064997434208606109e+01,5.269175232622772542e-01,-2.184377166379623814e-01,2.495007837667137518e-01
6.065997433785557291e+01,5.271495861494773782e-01,-2.184244168904386496e-01,2.494983326602460694e-01
6.066997433362508474e+01,5.273792227861081594e-01,-2.184122863305108520e-01,2.494961903971006922e-01
6.067997432939459657e+01,5.276064067030273863e-01,-2.184013222154874423e-01,2.494943589782364080e-01
6.068997432516410839e+01,5.278311124887063999e-01,-2.183915210860912781e-01,2.494928401873056645e-01
6.069997432093362022e+01,5.280533157955614731e-01,-2.183828787684154171e-01,2.494916355905219540e-01
6.070997431670313205e+01,5.282729933457733784e-01,-2.183753903762121196e-01,2.494907465366583699e-01
6.071997431247264387e+01,5.284901229365942532e-01,-2.183690503135136407e-01,2.494901741571769194e-01
6.072997430824215570e+01,5.287046834451407662e-01,-2.183638522775837865e-01,2.494899193664879555e-01
6.073997430401166753e+01,5.289166548326726947e-01,-2.183597892621983450e-01,2.494899828623395044e-01
6.074997429978117935e+01,5.291260181483570246e-01,-2.183568535612531170e-01,2.494903651263356281e-01
6.075997429555068408e+01,5.293327555325174627e-01,-2.183550367726973251e-01,2.494910664245832133e-01
6.076997429132019590e+01,5.295368502193692484e-01,-2.183543298027906532e-01,2.494920868084666010e-01
6.077997428708970773e+01,5.297382865392402662e-01,-2.183547228706817500e-01,2.494934261155489497e-01
6.078997428285921956e+01,5.299370499202785689e-01,-2.183562055133058399e-01,2.494950839705997736e-01
6.079997427862873138e+01,5.301331268896476434e-01,-2.183587665905989406e-01,2.494970597867474382e-01
6.080997427439824321e+01,5.303265050742105302e-01,-2.183623942910263016e-01,2.494993527667558608e-01
6.081997427016775504e+01,5.305171732007041285e-01,-2.183670761374221503e-01,2.495019619044241133e-01
6.082997426593726686e+01,5.307051210954060183e-01,-2.183727989931378011e-01,2.495048859861078439e-01
6.083997426170677869e+01,5.308903396832946875e-01,-2.183795490684953822e-01,2.495081235923614915e-01
6.084997425747629052e+01,5.310728209867062732e-01,-2.183873119275436814e-01,2.495116730996997378e-01
6.085997425324580234e+01,5.312525581234899263e-01,-2.183960724951129750e-01,2.495155326824771147e-01
6.086997424901531417e+01,5.314295453046643525e-01,-2.184058150641652873e-01,2.495197003148841575e-01
6.087997424478482600e+01,5.316037778315787499e-01,-2.184165233034366382e-01,2.495241737730588827e-01
6.088997424055433783e+01,5.317752520925809190e-01,-2.184281802653673943e-01,2.495289506373118693e-01
6.089997423632384255e+01,5.319439655591966520e-01,-2.184407683943168366e-01,2.495340282944635280e-01
6.090997423209335437e+01,5.321099167818227338e-01,-2.184542695350581987e-01,2.495394039402917263e-01
6.091997422786286620e+01,5.322731053849388827e-01,-2.184686649415497062e-01,2.495450745820884386e-01
6.092997422363237803e+01,5.324335320618417411e-01,-2.184839352859777040e-01,2.495510370413231982e-01
6.093997421940188985e+01,5.325911985689052441e-01,-2.185000606680672364e-01,2.495572879564119939e-01
6.094997421517140168e+01,5.327461077193723638e-01,-2.185170206246556390e-01,2.495638237855895281e-01
6.095997421094091351e+01,5.328982633766826682e-01,-2.185347941395247018e-01,2.495706408098829210e-01
6.096997420671042534e+01,5.330476704473404714e-01,-2.185533596534864620e-01,2.495777351361850860e-01
6.097997420247993716e+01,5.331943348733286792e-01,-2.185726950747178543e-01,2.495851027004255263e-01
6.098997419824944899e+01,5.333382636240745489e-01,-2.185927777893392487e-01,2.495927392708366943e-01
6.099997419401896082e+01,5.334794646879713609e-01,-2.186135846722317977e-01,2.496006404513137489e-01
6.100997418978847264e+01,5.336179470634631050e-01,-2.186350920980884571e-01,2.496088016848655444e-01
6.101997418555798447e+01,5.337537207496977354e-01,-2.186572759526933807e-01,2.496172182571546327e-01
6.102997418132749630e+01,5.338867967367543210e-01,-2.186801116444242188e-01,2.496258853001241673e-01
6.103997417709700102e+01,5.340171869954518646e-01,-2.187035741159720215e-01,2.496347977957092679e-01
6.104997417286651284e+01,5.341449044667448964e-01,-2.187276378562729162e-01,2.496439505796305969e-01
6.105997416863602467e+01,5.342699630507131703e-01,-2.187522769126461764e-01,2.496533383452678445e-01
6.106997416440553650e+01,5.343923775951526789e-01,-2.187774649031325735e-01,2.496629556476106515e-01
6.107997416017504833e+01,5.345121638837739830e-01,-2.188031750290276023e-01,2.496727969072844722e-01
6.108997415594456015e+01,5.346293386240158485e-01,-2.188293800876032202e-01,2.496828564146491569e-01
6.109997415171407198e+01,5.347439194344814073e-01,-2.188560524850123035e-01,2.496931283339673957e-01
6.110997414748358381e+01,5.348559248320036152e-01,-2.188831642493697660e-01,2.497036067076407462e-01
6.111997414325309563e+01,5.349653742183492211e-01,-2.189106870440040431e-01,2.497142854605106099e-01
6.112997413902260746e+01,5.350722878665669091e-01,-2.189385921808727209e-01,2.497251584042214922e-01
6.113997413479211929e+01,5.351766869069894961e-01,-2.189668506341361509e-01,2.497362192416439641e-01
6.114997413056163111e+01,5.352785933128973994e-01,-2.189954330538824157e-01,2.497474615713547452e-01
6.115997412633114294e+01,5.353780298858509257e-01,-2.190243097799975669e-01,2.497588788921710767e-01
6.116997412210064766e+01,5.354750202407011495e-01,-2.190534508561741978e-01,2.497704646077366919e-01
6.117997411787015949e+01,5.355695887902869323e-01,-2.190828260440522424e-01,2.497822120311569138e-01
6.118997411363967132e+01,5.356617607298266304e-01,-2.191124048374850364e-01,2.497941143896797445e-01
6.119997410940918314e+01,5.357515620210132612e-01,-2.191421564769243102e-01,2.498061648294204184e-01
6.120997410517869497e+01,5.358390193758226783e-01,-2.191720499639171205e-01,2.498183564201266194e-01
6.121997410094820680e+01,5.359241602400423021e-01,-2.192020540757081137e-01,2.498306821599815264e-01
6.122997409671771862e+01,5.360070127765304004e-01,-2.192321373799404338e-01,2.498431349804417501e-01
6.123997409248723045e+01,5.360876058482150208e-01,-2.192622682494483055e-01,2.498557077511076308e-01
6.124997408825674228e+01,5.361659690008410140e-01,-2.192924148771345505e-01,2.498683932846226530e-01
6.125997408402625410e+01,5.362421324454750282e-01,-2.193225452909260131e-01,2.498811843415995049e-01
6.126997407979576593e+01,5.363161270407781345e-01,-2.193526273688002626e-01,2.498940736355696468e-01
6.127997407556527776e+01,5.363879842750544080e-01,-2.193826288538762714e-01,2.499070538379537243e-01
6.128997407133478958e+01,5.364577362480861256e-01,-2.194125173695625763e-01,2.499201175830497446e-01
6.129997406710430141e+01,5.365254156527642371e-01,-2.194422604347555095e-01,2.499332574730362966e-01
6.130997406287380613e+01,5.365910557565243266e-01,-2.194718254790808676e-01,2.499464660829879281e-01
6.131997405864331796e+01,5.366546903825978321e-01,-2.195011798581718576e-01,2.499597359658995988e-01
6.132997405441282979e+01,5.367163538910871834e-01,-2.195302908689764354e-01,2.499730596577177111e-01
6.133997405018234161e+01,5.367760811598762949e-01,-2.195591257650869321e-01,2.499864296823744170e-01
6.134997404595185344e+01,5.368339075653846271e-01,-2.195876517720851129e-01,2.499998385568225623e-01
6.135997404172136527e+01,5.368898689631755872e-01,-2.196158361028955897e-01,2.500132787960684388e-01
6.136997403749087709e+01,5.369440016684291495e-01,-2.196436459731406221e-01,2.500267429181993184e-01
6.137997403326038892e+01,5.369963424362877991e-01,-2.196710486164895060e-01,2.500402234494029652e-01
6.138997402902990075e+01,5.370469284420867906e-01,-2.196980112999952217e-01,2.500537129289764349e-01
6.139997402479941258e+01,5.370957972614777143e-01,-2.197245013394119040e-01,2.500672039143210235e-01
6.140997402056892440e+01,5.371429868504559169e-01,-2.197504861144857491e-01,2.500806889859208959e-01
6.141997401633843623e+01,5.371885355253013250e-01,-2.197759330842128933e-01,2.500941607523023413e-01
6.142997401210794806e+01,5.372324819424429965e-01,-2.198008098020570455e-01,2.501076118549707683e-01
6.143997400787745278e+01,5.372748650782569468e-01,-2.198250839311202964e-01,2.501210349733232197e-01
6.144997400364696460e+01,5.373157242088074659e-01,-2.198487232592601925e-01,2.501344228295329097e-01
6.145997399941647643e+01,5.373550988895412495e-01,-2.198716957141463590e-01,2.501477681934035080e-01
6.146997399518598826e+01,5.373930289349454492e-01,-2.198939693782498983e-01,2.501610638871905046e-01
6.147997399095550008e+01,5.374295543981781886e-01,-2.199155125037589864e-01,2.501743027903866046e-01
6.148997398672501191e+01,5.374647155506818708e-01,-2.199362935274139785e-01,2.501874778444687641e-01
6.149997398249452374e+01,5.374985528617894914e-01,-2.199562810852554173e-01,2.502005820576042039e-01
6.150997397826403557e+01,5.375311069783329510e-01,-2.199754440272784495e-01,2.502136085093127349e-01
6.151997397403354739e+01,5.375624187042639113e-01,-2.199937514319872389e-01,2.502265503550827885e-01
6.152997396980305922e+01,5.375925289802956364e-01,-2.200111726208429097e-01,2.502394008309385964e-01
6.153997396557257105e+01,5.376214788635770292e-01,-2.200276771725985792e-01,2.502521532579560781e-01
6.154997396134208287e+01,5.376493095074070805e-01,-2.200432349375153751e-01,2.502648010467248274e-01
6.155997395711159470e+01,5.376760621409998331e-01,-2.200578160514530535e-01,2.502773377017538659e-01
6.156997395288110653e+01,5.377017780493094090e-01,-2.200713909498292487e-01,2.502897568258186656e-01
6.157997394865061125e+01,5.377264985529234265e-01,-2.200839303814409731e-01,2.503020521242470542e-01
6.158997394442012308e+01,5.377502649880357977e-01,-2.200954054221427592e-01,2.503142174091414485e-01
6.159997394018963490e+01,5.377731186865066793e-01,-2.201057874883751708e-01,2.503262466035358069e-01
6.160997393595914673e+01,5.377951009560190121e-01,-2.201150483505380229e-01,2.503381337454839706e-01
6.161997393172865856e+01,5.378162530603411984e-01,-2.201231601462025067e-01,2.503498729920780042e-01
6.162997392749817038e+01,5.378366161997041317e-01,-2.201300953931565330e-01,2.503614586233942063e-01
6.163997392326768221e+01,5.378562314913022391e-01,-2.201358270022776842e-01,2.503728850463640687e-01
6.164997391903719404e+01,5.378751399499259733e-01,-2.201403282902282821e-01,2.503841467985689073e-01
6.165997391480670586e+01,5.378933824687361920e-01,-2.201435729919672957e-01,2.503952385519555013e-01
6.166997391057621769e+01,5.379109998001871951e-01,-2.201455352730734560e-01,2.504061551164709631e-01
6.167997390634572952e+01,5.379280325371077476e-01,-2.201461897418747204e-01,2.504168914436148419e-01
6.168997390211524134e+01,5.379445210939485245e-01,-2.201455114613787567e-01,2.504274426299066270e-01
6.169997389788475317e+01,5.379605056882036385e-01,-2.201434759609994796e-01,2.504378039202663775e-01
6.170997389365426500e+01,5.379760263220147998e-01,-2.201400592480746710e-01,2.504479707113074771e-01
6.171997388942376972e+01,5.379911227639651017e-01,-2.201352378191700487e-01,2.504579385545386838e-01
6.172997388519328155e+01,5.380058345310719803e-01,-2.201289886711648713e-01,2.504677031594746972e-01
6.173997388096279337e+01,5.380202008709850103e-01,-2.201212893121146652e-01,2.504772603966530231e-01
6.174997387673230520e+01,5.380342607443976410e-01,-2.201121177718863842e-01,2.504866063005555810e-01
6.175997387250181703e+01,5.380480528076792002e-01,-2.201014526125619208e-01,2.504957370724338883e-01
6.176997386827132885e+01,5.380616153957357151e-01,-2.200892729386053903e-01,2.505046490830357131e-01
6.177997386404084068e+01,5.380749865051047687e-01,-2.200755584067903836e-01,2.505133388752321388e-01
6.178997385981035251e+01,5.380882037772932724e-01,-2.200602892358828611e-01,2.505218031665435996e-01
6.179997385557986433e+01,5.381013044823641511e-01,-2.200434462160759941e-01,2.505300388515634413e-01
6.180997385134937616e+01,5.381143255027779349e-01,-2.200250107181730419e-01,2.505380430042778439e-01
6.181997384711888799e+01,5.381273033174975851e-01,-2.200049647025148492e-01,2.505458128802807161e-01
6.182997384288839982e+01,5.381402739863605511e-01,-2.199832907276479954e-01,2.505533459188825085e-01
6.183997383865791164e+01,5.381532731347268284e-01,-2.199599719587306823e-01,2.505606397451118905e-01
6.184997383442741636e+01,5.381663359384066814e-01,-2.199349921756726389e-01,2.505676921716091243e-01
6.185997383019692819e+01,5.381794971088758039e-01,-2.199083357810062422e-01,2.505745012004100825e-01
6.186997382596644002e+01,5.381927908787823567e-01,-2.198799878074856051e-01,2.505810650246202975e-01
6.187997382173595184e+01,5.382062509877520995e-01,-2.198499339254108287e-01,2.505873820299777122e-01
6.188997381750546367e+01,5.382199106684969481e-01,-2.198181604496745600e-01,2.505934507963036850e-01
6.189997381327497550e+01,5.382338026332317282e-01,-2.197846543465283853e-01,2.505992700988413646e-01
6.190997380904448733e+01,5.382479590604049013e-01,-2.197494032400662822e-01,2.506048389094808204e-01
6.191997380481399915e+01,5.382624115817471466e-01,-2.197123954184231620e-01,2.506101563978699875e-01
6.192997380058351098e+01,5.382771912696440175e-01,-2.196736198396858353e-01,2.506152219324113695e-01
6.193997379635302281e+01,5.382923286248350037e-01,-2.196330661375145710e-01,2.506200350811436106e-01
6.194997379212253463e+01,5.383078535644456597e-01,-2.195907246264731660e-01,2.506245956125074947e-01
6.195997378789204646e+01,5.383237954103551326e-01,-2.195465863070657497e-01,2.506289034959964246e-01
6.196997378366155829e+01,5.383401828779045273e-01,-2.195006428704785462e-01,2.506329589026903282e-01
6.197997377943107011e+01,5.383570440649484423e-01,-2.194528867030252073e-01,2.506367622056734912e-01
6.198997377520057483e+01,5.383744064412543384e-01,-2.194033108902939400e-01,2.506403139803355384e-01
6.199997377097008666e+01,5.383922968382532925e-01,-2.193519092209956223e-01,2.506436150045558420e-01
6.200997376673959849e+01,5.384107414391442470e-01,-2.192986761905112714e-01,2.506466662587709116e-01
6.201997376250911032e+01,5.384297657693563055e-01,-2.192436070041381968e-01,2.506494689259251007e-01
6.202997375827862214e+01,5.384493946873704084e-01,-2.191866975800337569e-01,2.506520243913045176e-01
6.203997375404813397e+01,5.384696523759047171e-01,-2.191279445518560798e-01,2.506543342422542509e-01
6.204997374981764580e+01,5.384905623334648173e-01,-2.190673452711011382e-01,2.506564002677790226e-01
6.205997374558715762e+01,5.385121473662617397e-01,-2.190048978091355958e-01,2.506582244580276564e-01
6.206997374135666945e+01,5.385344295805000181e-01,-2.189406009589252022e-01,2.506598090036616377e-01
6.207997373712618128e+01,5.385574303750373382e-01,-2.188744542364585433e-01,2.506611562951079897e-01
6.208997373289569310e+01,5.385811704344181106e-01,-2.188064578818660344e-01,2.506622689216969069e-01
6.209997372866520493e+01,5.386056697222815215e-01,-2.187366128602341586e-01,2.506631496706848705e-01
6.210997372443471676e+01,5.386309474751471704e-01,-2.186649208621153362e-01,2.506638015261634655e-01
6.211997372020422858e+01,5.386570221965775174e-01,-2.185913843037337045e-01,2.506642276678546222e-01
6.212997371597373331e+01,5.386839116517196935e-01,-2.185160063268870578e-01,2.506644314697929476e-01
6.213997371174324513e+01,5.387116328622266748e-01,-2.184387907985459176e-01,2.506644164988959811e-01
6.214997370751275696e+01,5.387402021015590403e-01,-2.183597423101502899e-01,2.506641865134229263e-01
6.215997370328226879e+01,5.387696348906672039e-01,-2.182788661766048299e-01,2.506637454613226956e-01
6.216997369905178061e+01,5.387999459940551183e-01,-2.181961684349738029e-01,2.506630974784724297e-01
6.217997369482129244e+01,5.388311494162246751e-01,-2.181116558428765617e-01,2.506622468868072717e-01
6.218997369059080427e+01,5.388632583985015767e-01,-2.180253358765850691e-01,2.506611981923420607e-01
6.219997368636031609e+01,5.388962854162420157e-01,-2.179372167288247397e-01,2.506599560830867768e-01
6.220997368212982792e+01,5.389302421764198270e-01,-2.178473073062801857e-01,2.506585254268561269e-01
6.221997367789933975e+01,5.389651396155932250e-01,-2.177556172268073353e-01,2.506569112689746581e-01
6.222997367366885157e+01,5.390009878982512381e-01,-2.176621568163540354e-01,2.506551188298788424e-01
6.223997366943836340e+01,5.390377964155372847e-01,-2.175669371055905799e-01,2.506531535026171320e-01
6.224997366520787523e+01,5.390755737843506701e-01,-2.174699698262525516e-01,2.506510208502493731e-01
6.225997366097737995e+01,5.391143278468233380e-01,-2.173712674071979212e-01,2.506487266031470207e-01
6.226997365674689178e+01,5.391540656701705458e-01,-2.172708429701805943e-01,2.506462766561955435e-01
6.227997365251640360e+01,5.391947935469149078e-01,-2.171687103253430173e-01,2.506436770659003499e-01
6.228997364828591543e+01,5.392365169954803639e-01,-2.170648839664300334e-01,2.506409340473981229e-01
6.229997364405542726e+01,5.392792407611555205e-01,-2.169593790657268484e-01,2.506380539713746747e-01
6.230997363982493908e+01,5.393229688174231429e-01,-2.168522114687236046e-01,2.506350433608913741e-01
6.231997363559445091e+01,5.393677043676545768e-01,-2.167433976885094482e-01,2.506319088881213131e-01
6.232997363136396274e+01,5.394134498471656602e-01,-2.166329548998991994e-01,2.506286573709975984e-01
6.233997362713347457e+01,5.394602069256319021e-01,-2.165209009332953183e-01,2.506252957697746586e-01
6.234997362290298639e+01,5.395079765098605984e-01,-2.164072542682886624e-01,2.506218311835052281e-01
6.235997361867249822e+01,5.395567587469159987e-01,-2.162920340270010344e-01,2.506182708464342879e-01
6.236997361444201005e+01,5.396065530275953037e-01,-2.161752599671730168e-01,2.506146221243118477e-01
6.237997361021152187e+01,5.396573579902519402e-01,-2.160569524750005077e-01,2.506108925106270147e-01
6.238997360598103370e+01,5.397091715249624500e-01,-2.159371325577234824e-01,2.506070896227645117e-01
6.239997360175053842e+01,5.397619907780344395e-01,-2.158158218359706171e-01,2.506032211980863122e-01
6.240997359752005025e+01,5.398158121568503720e-01,-2.156930425358636050e-01,2.505992950899400551e-01
6.241997359328956207e+01,5.398706313350450925e-01,-2.155688174808849666e-01,2.505953192635965721e-01
6.242997358905907390e+01,5.399264432580120898e-01,-2.154431700835132135e-01,2.505913017921183039e-01
6.243997358482858573e+01,5.399832421487343881e-01,-2.153161243366294997e-01,2.505872508521609920e-01
6.244997358059809756e+01,5.400410215139368475e-01,-2.151877048046997032e-01,2.505831747197107551e-01
6.245997357636760938e+01,5.400997741505542127e-01,-2.150579366147363225e-01,2.505790817657586600e-01
6.246997357213712121e+01,5.401594921525115778e-01,-2.149268454470443790e-01,2.505749804519152302e-01
6.247997356790663304e+01,5.402201669178120502e-01,-2.147944575257554889e-01,2.505708793259668332e-01
6.248997356367614486e+01,5.402817891559272834e-01,-2.146607996091548787e-01,2.505667870173766687e-01
6.249997355944565669e+01,5.403443488954856599e-01,-2.145258989798056459e-01,2.505627122327320211e-01
6.250997355521516852e+01,5.404078354922534633e-01,-2.143897834344747899e-01,2.505586637511409975e-01
6.251997355098468034e+01,5.404722376374042625e-01,-2.142524812738657025e-01,2.505546504195801938e-01
6.252997354675418507e+01,5.405375433660706275e-01,-2.141140212921620878e-01,2.505506811481964524e-01
6.253997354252369689e+01,5.406037400661736214e-01,-2.139744327663876122e-01,2.505467649055643786e-01
6.254997353829320872e+01,5.406708144875244093e-01,-2.138337454455865871e-01,2.505429107139029443e-01
6.255997353406272055e+01,5.407387527511926528e-01,-2.136919895398302627e-01,2.505391276442527349e-01
6.256997352983223237e+01,5.408075403591358077e-01,-2.135491957090539239e-01,2.505354248116167803e-01
6.257997352560174420e+01,5.408771622040842164e-01,-2.134053950517297293e-01,2.505318113700674698e-01
6.258997352137125603e+01,5.409476025796756682e-01,-2.132606190933802603e-01,2.505282965078218238e-01
6.259997351714076785e+01,5.410188451908339857e-01,-2.131148997749381380e-01,2.505248894422878458e-01
6.260997351291027968e+01,5.410908731643860881e-01,-2.129682694409566757e-01,2.505215994150843395e-01
6.261997350867979151e+01,5.411636690599104238e-01,-2.128207608276769525e-01,2.505184356870368001e-01
6.262997350444930333e+01,5.412372148808117789e-01,-2.126724070509563858e-01,2.505154075331518793e-01
6.263997350021881516e+01,5.413114920856159085e-01,-2.125232415940643549e-01,2.505125242375730310e-01
6.264997349598832699e+01,5.413864815994779978e-01,-2.123732982953500104e-01,2.505097950885197822e-01
6.265997349175783881e+01,5.414621638258978464e-01,-2.122226113357877919e-01,2.505072293732134581e-01
6.266997348752734354e+01,5.415385186586371136e-01,-2.120712152264059569e-01,2.505048363727915839e-01
6.267997348329685536e+01,5.416155254938300745e-01,-2.119191447956037255e-01,2.505026253572139594e-01
6.268997347906636719e+01,5.416931632422836707e-01,-2.117664351763624275e-01,2.505006055801623499e-01
6.269997347483587902e+01,5.417714103419581928e-01,-2.116131217933560626e-01,2.504987862739373461e-01
6.270997347060539084e+01,5.418502447706240455e-01,-2.114592403499670203e-01,2.504971766443539472e-01
6.271997346637490267e+01,5.419296440586863772e-01,-2.113048268152123987e-01,2.504957858656389758e-01
6.272997346214441450e+01,5.420095853021716925e-01,-2.111499174105863630e-01,2.504946230753331005e-01
6.273997345791392632e+01,5.420900451758698946e-01,-2.109945485968244550e-01,2.504936973691996305e-01
6.274997345368343815e+01,5.421709999466245433e-01,-2.108387570605950723e-01,2.504930177961425808e-01
6.275997344945294998e+01,5.422524254867648885e-01,-2.106825797011240842e-01,2.504925933531371718e-01
6.276997344522246181e+01,5.423342972876727952e-01,-2.105260536167579410e-01,2.504924329801747063e-01
6.277997344099197363e+01,5.424165904734775667e-01,-2.103692160914709952e-01,2.504925455552246549e-01
6.278997343676148546e+01,5.424992798148725592e-01,-2.102121045813227229e-01,2.504929398892165038e-01
6.279997343253099729e+01,5.425823397430454831e-01,-2.100547567008703709e-01,2.504936247210436950e-01
6.280997342830050201e+01,5.426657443637165068e-01,-2.098972102095428560e-01,2.504946087125923815e-01
6.281997342407001383e+01,5.427494674712771694e-01,-2.097395029979811365e-01,2.504959004437974368e-01
6.282997341983952566e+01,5.428334825630227733e-01,-2.095816730743512435e-01,2.504975084077281089e-01
6.283997341560903749e+01,5.429177628534714861e-01,-2.094237585506351085e-01,2.504994410057059806e-01
6.284997341137854932e+01,5.430022812887633776e-01,-2.092657976289049315e-01,2.505017065424573475e-01
6.285997340714806114e+01,5.430870105611327325e-01,-2.091078285875868914e-01,2.505043132213029544e-01
6.286997340291757297e+01,5.431719231234459766e-01,-2.089498897677194156e-01,2.505072691393870343e-01
6.287997339868708480e+01,5.432569912037991111e-01,-2.087920195592118111e-01,2.505105822829481466e-01
6.288997339445659662e+01,5.433421868201668836e-01,-2.086342563871087241e-01,2.505142605226344799e-01
6.289997339022610845e+01,5.434274817950982550e-01,-2.084766386978659514e-01,2.505183116088655626e-01
6.290997338599562028e+01,5.435128477704490590e-01,-2.083192049456429329e-01,2.505227431672429894e-01
6.291997338176513210e+01,5.435982562221477465e-01,-2.081619935786177544e-01,2.505275626940123290e-01
6.292997337753464393e+01,5.436836784749846663e-01,-2.080050430253296279e-01,2.505327775515784339e-01
6.293997337330414865e+01,5.437690857174201087e-01,-2.078483916810546228e-01,2.505383949640765939e-01
6.294997336907366048e+01,5.438544490164034517e-01,-2.076920778942197565e-01,2.505444220130015331e-01
6.295997336484317231e+01,5.439397393321966367e-01,-2.075361399528609652e-01,2.505508656328966355e-01
6.296997336061268413e+01,5.440249275331955348e-01,-2.073806160711301194e-01,2.505577326071053434e-01
6.297997335638219596e+01,5.441099844107422090e-01,-2.072255443758563298e-01,2.505650295635869496e-01
6.298997335215170779e+01,5.441948806939220784e-01,-2.070709628931667878e-01,2.505727629707989457e-01
6.299997334792121961e+01,5.442795870643382106e-01,-2.069169095351723886e-01,2.505809391336479841e-01
6.300997334369073144e+01,5.443640741708576369e-01,-2.067634220867229922e-01,2.505895641895112269e-01
6.301997333946024327e+01,5.444483126443220300e-01,-2.066105381922377360e-01,2.505986441043303037e-01
6.302997333522975509e+01,5.445322731122169690e-01,-2.064582953426150058e-01,2.506081846687798764e-01
6.303997333099926692e+01,5.446159262132926893e-01,-2.063067308622275053e-01,2.506181914945125877e-01
6.304997332676877875e+01,5.446992426121309849e-01,-2.061558818960068373e-01,2.506286700104822240e-01
6.305997332253829057e+01,5.447821930136511615e-01,-2.060057853966228703e-01,2.506396254593470374e-01
6.306997331830780240e+01,5.448647481775488188e-01,-2.058564781117622755e-01,2.506510628939551122e-01
6.307997331407730712e+01,5.449468789326621376e-01,-2.057079965715114533e-01,2.506629871739132764e-01
6.308997330984681895e+01,5.450285561912582288e-01,-2.055603770758479831e-01,2.506754029622413893e-01
6.309997330561633078e+01,5.451097509632349958e-01,-2.054136556822456772e-01,2.506883147221139474e-01
6.310997330138584260e+01,5.451904343702309585e-01,-2.052678681933974569e-01,2.507017267136900096e-01
6.311997329715535443e+01,5.452705776596389331e-01,-2.051230501450606314e-01,2.507156429910337714e-01
6.312997329292486626e+01,5.453501522185161265e-01,-2.049792367940290183e-01,2.507300673991267881e-01
6.313997328869437808e+01,5.454291295873859857e-01,-2.048364631062362662e-01,2.507450035709734570e-01
6.314997328446388991e+01,5.455074814739254707e-01,-2.046947637449944568e-01,2.507604549248014791e-01
6.315997328023340174e+01,5.455851797665327574e-01,-2.045541730593724850e-01,2.507764246613584103e-01
6.316997327600291356e+01,5.456621965477693736e-01,-2.044147250727179621e-01,2.507929157613055793e-01
6.317997327177242539e+01,5.457385041076715515e-01,-2.042764534713270297e-01,2.508099309827113155e-01
6.318997326754193722e+01,5.458140749569256878e-01,-2.041393915932658565e-01,2.508274728586437075e-01
6.319997326331144905e+01,5.458888818399025844e-01,-2.040035724173476228e-01,2.508455436948651696e-01
6.320997325908095377e+01,5.459628977475446954e-01,-2.038690285522690715e-01,2.508641455676292598e-01
6.321997325485046559e+01,5.460360959301026051e-01,-2.037357922259101506e-01,2.508832803215813034e-01
6.322997325061997742e+01,5.461084499097144107e-01,-2.036038952748003283e-01,2.509029495677633781e-01
6.323997324638948925e+01,5.461799334928243432e-01,-2.034733691337553274e-01,2.509231546817253800e-01
6.324997324215900107e+01,5.462505207824347453e-01,-2.033442448256876367e-01,2.509438968017425053e-01
6.325997323792851290e+01,5.463201861901880729e-01,-2.032165529515941316e-01,2.509651768271403682e-01
6.326997323369802473e+01,5.463889044482729274e-01,-2.030903236807242995e-01,2.509869954167285866e-01
6.327997322946753656e+01,5.464566506211508967e-01,-2.029655867409320691e-01,2.510093529873436702e-01
6.328997322523704838e+01,5.465234001170988787e-01,-2.028423714092144614e-01,2.510322497125017094e-01
6.329997322100656021e+01,5.465891286995635534e-01,-2.027207065024400900e-01,2.510556855211620864e-01
6.330997321677607204e+01,5.466538124983228997e-01,-2.026006203682704787e-01,2.510796600966023751e-01
6.331997321254558386e+01,5.467174280204517567e-01,-2.024821408762769726e-01,2.511041728754051516e-01
6.332997320831509569e+01,5.467799521610865465e-01,-2.023652954092560186e-01,2.511292230465575481e-01
6.333997320408460752e+01,5.468413622139859376e-01,-2.022501108547456461e-01,2.511548095506637157e-01
6.334997319985411224e+01,5.469016358818838963e-01,-2.021366135967454514e-01,2.511809310792705863e-01
6.335997319562362406e+01,5.469607512866307975e-01,-2.020248295076426392e-01,2.512075860743077649e-01
6.336997319139313589e+01,5.470186869791195949e-01,-2.019147839403467870e-01,2.512347727276414977e-01
6.337997318716264772e+01,5.470754219489940562e-01,-2.018065017206351619e-01,2.512624889807429374e-01
