time,tau_j1,tau_j2,tau_j3,tau_j4,tau_j5,tau_j6,tau_j7
5.435997700306345592e+01,1.318361808366416699e-01,2.037988186717332617e+00,1.042793081862814386e+00,-6.000486306410146575e-01,4.028228600217635957e-01,-1.916028188225633144e+00,1.358037543487903842e-01
5.436997699883296065e+01,1.321376026264779180e-01,6.872556917695498147e-01,1.049983314306919713e+00,-1.079050403836197214e+00,2.885401475778474056e-01,-1.827356603812740232e+00,1.164233469833951262e-01
5.437997699460247247e+01,1.307631429126071276e-01,-7.177499046850823738e-01,1.014663898448800117e+00,-1.476378548074263719e+00,1.857076920033779999e-01,-1.729080774036318324e+00,9.859122202947068203e-02
5.438997699037198430e+01,1.282260623180719594e-01,-1.843177537315184633e+00,9.306946979545278609e-01,-1.707420008285205348e+00,9.700133366712093697e-02,-1.623805086304386469e+00,8.316120548716363081e-02
5.439997698614149613e+01,1.249439410270774264e-01,-2.560851197377182586e+00,8.134125974164998496e-01,-1.775295354374214041e+00,2.360755408224790575e-02,-1.515481911162785078e+00,7.023338177467268462e-02
5.440997698191100795e+01,1.211930038286573308e-01,-2.880743570301067979e+00,6.834894733197174332e-01,-1.724146065099913416e+00,-3.473944343571433446e-02,-1.407992774838182637e+00,5.952402398449550824e-02
5.441997697768051978e+01,1.171198903574418443e-01,-2.869682678759394534e+00,5.583627064948223362e-01,-1.604370068519318293e+00,-7.926650920454592075e-02,-1.304400855506790524e+00,5.064819144068240242e-02
5.442997697345003161e+01,1.127723891131774681e-01,-2.611189612817261363e+00,4.498545470855416784e-01,-1.458938931018564533e+00,-1.116949441676948762e-01,-1.206834401483632746e+00,4.324129925041789169e-02
5.443997696921954343e+01,1.081333488289115130e-01,-2.180947490736241612e+00,3.646694237290987184e-01,-1.318941095345333547e+00,-1.338976084133521316e-01,-1.116606270600514206e+00,3.700562900963602631e-02
5.444997696498905526e+01,1.031470131840760002e-01,-1.639192870259090773e+00,3.058187985716487312e-01,-1.204708405674365324e+00,-1.477038486093207870e-01,-1.034420003099564056e+00,3.171082771418469448e-02
5.445997696075856709e+01,9.773734204992506891e-02,-1.032035432606975167e+00,2.738411374726192338e-01,-1.128489577945014810e+00,-1.548034953444966666e-01,-9.605552548158433623e-01,2.717919973663376898e-02
5.446997695652807892e+01,9.182118754842968911e-02,-3.930027205259742917e-01,2.677986146736893724e-01,-1.096795112919868753e+00,-1.567012103477056773e-01,-8.950086368967615780e-01,2.327163699502627844e-02
5.447997695229759074e+01,8.531674520332299672e-02,2.531267460841011840e-01,2.858083230977213618e-01,-1.112270616650901767e+00,-1.547003436467709325e-01,-8.375895990381425626e-01,1.987545518235625877e-02
5.448997694806710257e+01,7.815003583074946192e-02,8.897022208782198183e-01,3.256270097003716169e-01,-1.175071521745120862e+00,-1.499011937258803717e-01,-7.879935927665541184e-01,1.689665113604724156e-02
5.449997694383660729e+01,7.025800790642222626e-02,1.504495942917174922e+00,3.847074234820244687e-01,-1.283715570129713157e+00,-1.432076781821719214e-01,-7.458401251164185064e-01,1.425437518044298316e-02
5.450997693960611912e+01,6.159189862507246510e-02,2.089239744262515686e+00,4.604462726478705248e-01,-1.435698168690844323e+00,-1.353399194855200438e-01,-7.107053270172092319e-01,1.187843726320012006e-02
5.451997693537563094e+01,5.211888006760317937e-02,2.638458952548588421e+00,5.502640111307391946e-01,-1.627875829773555383e+00,-1.268513982954053709e-01,-6.821408034694097511e-01,9.707879818541580857e-03
5.452997693114514277e+01,4.182307796877701711e-02,3.148774519825818796e+00,6.516713330414973804e-01,-1.856722016837742295e+00,-1.181491868138404011e-01,-6.596866333651697500e-01,7.690314225774028123e-03
5.453997692691465460e+01,3.070587750954921480e-02,3.618398040529177351e+00,7.623145730396383435e-01,-2.118496812172937727e+00,-1.095157206848308140e-01,-6.428800447730336209e-01,5.781473257934696686e-03
5.454997692268416642e+01,1.878555309336734855e-02,4.046815729821793717e+00,8.800187837549270364e-01,-2.409379128764244982e+00,-1.011309128183794648e-01,-6.312617674009159963e-01,3.944642834302375389e-03
5.455997691845367825e+01,6.096196518208735378e-03,4.434399958536680231e+00,1.002787422201663503e+00,-2.725515189592684351e+00,-9.309228054429682930e-02,-6.243787423460509522e-01,2.150056323935632674e-03
5.456997691422319008e+01,-7.313811222268687753e-03,4.782092062684967004e+00,1.128787047740776872e+00,-3.063018607033133556e+00,-8.543266741167887535e-02,-6.217848440954500955e-01,3.742250049676293377e-04
5.457997690999270191e+01,-2.138369383995621098e-02,5.091020620396681018e+00,1.256289787781400102e+00,-3.417875525155549266e+00,-7.813437813875345750e-02,-6.230383424757792721e-01,-1.400583864245429078e-03
5.458997690576221373e+01,-3.604229604112644397e-02,5.363855301444527157e+00,1.384047952263903092e+00,-3.786645010004253908e+00,-7.115361051339599840e-02,-6.277216056689740586e-01,-3.189386792554413375e-03
5.459997690153172556e+01,-5.121208523451231676e-02,5.602413494297531216e+00,1.510724486292021496e+00,-4.165463188394974203e+00,-6.441521179405658437e-02,-6.354102702378418011e-01,-5.002589650895693241e-03
5.460997689730123739e+01,-6.681054166155765695e-02,5.808942645793111481e+00,1.635212433826049194e+00,-4.550617758968222404e+00,-5.783084601072992215e-02,-6.456883488447394681e-01,-6.848392306750675229e-03
5.461997689307074921e+01,-8.275316184089104299e-02,5.985731589775963535e+00,1.756542404659790613e+00,-4.938398209319525556e+00,-5.130358923248723446e-02,-6.581410793461210940e-01,-8.733228942135230072e-03
5.462997688884026104e+01,-9.895594620898223726e-02,6.135034064544117705e+00,1.873858380979622762e+00,-5.325063667352792685e+00,-4.473292725421143534e-02,-6.723506803512939722e-01,-1.066242113376403636e-02
5.463997688460976576e+01,-1.153376495432876098e-01,6.259027686580828309e+00,1.986398419513372815e+00,-5.706821691530737262e+00,-3.801864369818457740e-02,-6.878918197277270608e-01,-1.264078629219200084e-02
5.464997688037927759e+01,-1.318217688527670295e-01,6.359675118185885268e+00,2.093438148699542811e+00,-6.079722467363654737e+00,-3.106258398650077468e-02,-7.043243795276826758e-01,-1.467294699347806985e-02
5.465997687614878942e+01,-1.483381182236709062e-01,6.438864950756340022e+00,2.194321889353939348e+00,-6.439755149766503983e+00,-2.377223387872710175e-02,-7.211910801779564117e-01,-1.676411290174850688e-02
5.466997687191830124e+01,-1.648243091629856549e-01,6.498194076634052685e+00,2.288373027070586652e+00,-6.782669286403101516e+00,-1.606005134493516256e-02,-7.380077401782847435e-01,-1.892009029069184264e-02
5.467997686768781307e+01,-1.812267251972296267e-01,6.539027425496502843e+00,2.374892931637362814e+00,-7.104002803660494969e+00,-7.844974211018242161e-03,-7.542587679893605346e-01,-2.114775438437205973e-02
5.468997686345732490e+01,-1.975013543901882052e-01,6.562475764695767211e+00,2.453132844092155818e+00,-7.399055554996624373e+00,9.472708190062517630e-04,-7.693913784178739723e-01,-2.345532347261428119e-02
5.469997685922683672e+01,-2.136144245428310551e-01,6.569229873249944340e+00,2.522208894838255056e+00,-7.662720877366419714e+00,1.038556491589240002e-02,-7.828066371739896834e-01,-2.585223517123166198e-02
5.470997685499634855e+01,-2.295427413818478812e-01,6.559796675048627179e+00,2.581171044745118159e+00,-7.889724592977905182e+00,2.053090452191570076e-02,-7.938614218176688331e-01,-2.834986893212969317e-02
5.471997685076586038e+01,-2.452742430611621893e-01,6.534190409884835127e+00,2.628864416224217848e+00,-8.074337876843136641e+00,3.143938229155027880e-02,-8.018585275455100136e-01,-3.096098903404921610e-02
5.472997684653537220e+01,-2.608082269480448412e-01,6.492023178360508240e+00,2.663945750205304996e+00,-8.210506335195047356e+00,4.316109035902426089e-02,-8.060487572362711184e-01,-3.369997097212788784e-02
5.473997684230488403e+01,-2.761557773820013106e-01,6.432465488426989175e+00,2.684855729937690061e+00,-8.291884874829017704e+00,5.574016332449467648e-02,-8.056332110415851400e-01,-3.658265227225271365e-02
5.474997683807439586e+01,-2.913403192478621340e-01,6.354109291554993710e+00,2.689755473377140049e+00,-8.311792508823311110e+00,6.921543364963406164e-02,-7.997669697566450742e-01,-3.962582200705568047e-02
5.475997683384390768e+01,-3.063982796265387609e-01,6.254704964756468755e+00,2.676412957091786282e+00,-8.263045926006510555e+00,8.362175917388603441e-02,-7.875640768057476926e-01,-4.284625978143317970e-02
5.476997682961341951e+01,-3.213798304785813187e-01,6.131818755838985169e+00,2.642507965738512876e+00,-8.138987171530185805e+00,9.898301213218177463e-02,-7.681377676258197562e-01,-4.626162763408732392e-02
5.477997682538292423e+01,-3.363507467959734321e-01,5.981863867653827604e+00,2.585242776195455505e+00,-7.932598226240534345e+00,1.153187967289001636e-01,-7.406019639187522152e-01,-4.988750728729573342e-02
5.478997682115243606e+01,-3.513938026727356778e-01,5.800450828944041959e+00,2.501550249615896337e+00,-7.637301814118860221e+00,1.326394021249985011e-01,-7.041225991977825283e-01,-5.373700667572613165e-02
5.479997681692194789e+01,-3.666112191811056742e-01,5.582226356730924266e+00,2.388110145189566769e+00,-7.247242177488635306e+00,1.509449428692518635e-01,-6.579686994683731083e-01,-5.781889814638979663e-02
5.480997681269145971e+01,-3.821277616371692720e-01,5.320777807083611144e+00,2.241432334667021298e+00,-6.757752906538809334e+00,1.702238614642749559e-01,-6.015826081268923486e-01,-6.213545824592835165e-02
5.481997680846097154e+01,-3.980947216896426055e-01,5.008579504355787471e+00,2.058007369359510008e+00,-6.165990193840060307e+00,1.904512216308721362e-01,-5.346719947661918715e-01,-6.667988295344946803e-02
5.482997680423048337e+01,-4.146950116669443354e-01,4.637027368220016044e+00,1.834556118963287741e+00,-5.471780675387402759e+00,2.115866176870189186e-01,-4.573282657988563260e-01,-7.143327652478190237e-02
5.483997679999999519e+01,-4.321496564331094858e-01,4.196256202818568148e+00,1.568247120350825474e+00,-4.678284668537533442e+00,2.335745631776424414e-01,-3.701653595095543148e-01,-7.636046942358450107e-02
5.484997679576950702e+01,-4.507256675475799224e-01,3.675735815368052606e+00,1.257345266574555920e+00,-3.793638440353521268e+00,2.563392564786595718e-01,-2.745092072633595892e-01,-8.140650480680919343e-02
5.485997679153901885e+01,-4.707461932453067543e-01,3.064353144656493555e+00,9.016921285973510392e-01,-2.831871533272070085e+00,2.797847912043220919e-01,-1.726011556692876037e-01,-8.649083590414988199e-02
5.486997678730853067e+01,-4.926023939612041436e-01,2.352094581714362587e+00,5.039442940062800469e-01,-1.815347836113145874e+00,3.037828241458391809e-01,-6.786436735379930418e-02,-9.150306910810251937e-02
5.487997678307804250e+01,-5.167681403815211905e-01,1.530615230535569804e+00,7.027325212331347881e-02,-7.752561340958838976e-01,3.281737474252240938e-01,3.484924289346907900e-02,-9.629388563949899116e-02
5.488997677884755433e+01,-5.438150677652812126e-01,5.972183368766890155e-01,-3.876363486647737000e-01,2.455241675011992086e-01,3.527433020540364783e-01,1.289639690106058056e-01,-1.006694583924092057e-01
5.489997677461706616e+01,-5.744280905713882168e-01,-4.427298773049501701e-01,-8.517532589559042577e-01,1.193367709667370935e+00,3.772306314860674470e-01,2.060045612664250514e-01,-1.043773345465725949e-01
5.490997677038657088e+01,-6.094129295456413020e-01,-1.568858477604667900e+00,-1.295915825913571240e+00,2.003744472478746097e+00,4.013249364920229989e-01,2.555388200726844694e-01,-1.070951315532249898e-01
5.491997676615608270e+01,-6.496864445014567391e-01,-2.738280294520754499e+00,-1.685554878113744826e+00,2.605611164982324368e+00,4.247157842829301644e-01,2.654905307081532051e-01,-1.084119780117484555e-01
5.492997676192559453e+01,-6.962250597475114766e-01,-3.873956927318491950e+00,-1.978565269305741836e+00,2.929029832387270993e+00,4.471983667207639623e-01,2.230473419885711239e-01,-1.078107330257715712e-01
5.493997675769510636e+01,-7.499331057107423426e-01,-4.853004963399426330e+00,-2.129991002188784677e+00,2.920380271454192656e+00,4.689156783107732984e-01,1.165118912347939961e-01,-1.046461414457312278e-01
5.494997675346461818e+01,-8.113719352260226891e-01,-5.496046203717540379e+00,-2.101295401508136429e+00,2.564330515870582250e+00,4.907649022326019961e-01,-6.168137462315220754e-02,-9.812944423333816446e-02
5.495997674923413001e+01,-8.802959442854763061e-01,-5.565029845072882786e+00,-1.875061605979117640e+00,1.910979420865862810e+00,5.149841998993658354e-01,-3.109392423690389151e-01,-8.732959928012065665e-02
5.496997674500364184e+01,-9.550170628448576560e-01,-4.785077078746797774e+00,-1.473463667962839896e+00,1.100933589777654431e+00,5.458500090486265721e-01,-6.186738135185164689e-01,-7.120181171674794252e-02
5.497997674077315367e+01,-1.031819622533440173e+00,-2.904416731826514386e+00,-9.718301638192313741e-01,3.698550741962059463e-01,5.901259986331864882e-01,-9.591127385785875870e-01,-4.867933405904892319e-02
5.498997673654266549e+01,-1.104902599384214534e+00,1.951523623916608940e-01,-4.945492304657556071e-01,1.013778446960779574e-02,6.564690626497386994e-01,-1.297355323774661118e+00,-1.890917219203241961e-02
5.499997673231217732e+01,-1.167277992247711449e+00,4.327589663154963517e+00,-1.838943613441578750e-01,2.728630323353853360e-01,7.520341834633902378e-01,-1.597727049480128336e+00,1.810872444607978735e-02
5.500997672808168915e+01,-1.212414145418962308e+00,8.758275498988828289e+00,-1.443006067254504199e-01,1.205165039549721318e+00,8.726831942357983207e-01,-1.828136425485885397e+00,5.982920176401043677e-02
5.501997672385120097e+01,-1.235708019842115091e+00,1.197573598982921794e+01,-3.728425909856478149e-01,2.450653449365491454e+00,9.858685947501202307e-01,-1.957064420839264685e+00,9.843482794991774421e-02
5.502997671962071280e+01,-1.235092353783330488e+00,1.230035440904668498e+01,-7.096695060196576144e-01,3.275035998459035369e+00,1.031830609050695680e+00,-1.966406763384582757e+00,1.222062845790896635e-01
5.503997671539022463e+01,-1.211112313743408331e+00,9.638301523275538685e+00,-9.398969867803315115e-01,3.196549580305097393e+00,9.821042785642422057e-01,-1.897135449742337165e+00,1.273136307864572714e-01
5.504997671115972935e+01,-1.166858224515162190e+00,5.301204571041164826e+00,-9.873289376649851956e-01,2.367937385230900027e+00,8.750985604757577363e-01,-1.852226081050886375e+00,1.232178965594983300e-01
5.505997670692924117e+01,-1.107347679296753595e+00,2.753552256910110074e-01,-9.050416604822086875e-01,1.142181843166618416e+00,7.566480368219740127e-01,-1.893479503446527712e+00,1.195750524308498985e-01
5.506997670269875300e+01,-1.038654688406119186e+00,-5.480382153792759503e+00,-7.610117197267729505e-01,-3.116416614565058474e-01,6.440342940933576621e-01,-2.035841732605897736e+00,1.202403542867719333e-01
5.507997669846826483e+01,-9.671187638638504280e-01,-1.238838162024686973e+01,-6.025192966568134745e-01,-1.874486450678615856e+00,5.369012249612404863e-01,-2.265158668663350472e+00,1.261613517240538496e-01
5.508997669423777666e+01,-8.982666773626584167e-01,-2.081612640802944725e+01,-4.589261300677939803e-01,-3.286544388526206895e+00,4.308517606764376007e-01,-2.546145306809225239e+00,1.385030072510245180e-01
5.509997669000728848e+01,-8.356768943344676792e-01,-3.080302888998406630e+01,-3.379093748161139388e-01,-4.005416735289117902e+00,3.224386719670954138e-01,-2.812994537336780176e+00,1.599623296581108578e-01
5.510997668577680031e+01,-7.805293346295143486e-01,-4.172182885584094691e+01,-2.111129423992919030e-01,-3.130642594097449383e+00,2.104699152776034476e-01,-2.956852769427642080e+00,1.949100764371519967e-01
5.511997668154631214e+01,-7.320279549957133813e-01,-5.185812280790914741e+01,3.347217545859662580e-04,4.773624378716034844e-01,9.622552207319950979e-02,-2.831146308605611672e+00,2.479281967017824828e-01
5.512997667731582396e+01,-6.882556071346352944e-01,-5.833031961189895043e+01,4.157637477257859482e-01,7.641724725818166419e+00,-1.855406630249975541e-02,-2.306779815975435799e+00,3.196529706838847629e-01
5.513997667308533579e+01,-6.470196634146988535e-01,-5.817292514690394967e+01,1.131236034850596317e+00,1.790882317309198157e+01,-1.365866893634369306e-01,-1.382282907939525129e+00,4.012807424128773670e-01
5.514997666885484762e+01,-6.064692012856722769e-01,-5.052317896000968744e+01,2.133865256251433973e+00,2.909820280630599143e+01,-2.645912755193484678e-01,-2.459248731910472219e-01,4.742006249176748955e-01
5.515997666462435944e+01,-5.653444700623235786e-01,-3.768373974985526331e+01,3.264718879200565027e+00,3.843011062541491185e+01,-4.026881304897347302e-01,7.974792307625521159e-01,5.221096135517512282e-01
5.516997666039387127e+01,-5.227440422971225686e-01,-2.346109108274592359e+01,4.340051523978175396e+00,4.420967542238020087e+01,-5.336879970074805968e-01,1.546435238642840160e+00,5.393327086555985694e-01
5.517997665616338310e+01,-4.777460957356572391e-01,-1.080161350569884426e+01,5.241792876270587875e+00,4.640762025577178207e+01,-6.294892846262331032e-01,1.965167520427423931e+00,5.321692064732894689e-01
5.518997665193288782e+01,-4.291061888387037171e-01,-8.896412213096118737e-01,5.877873065062065194e+00,4.582082382298512613e+01,-6.915724426939826586e-01,2.074704631846106651e+00,5.113931028283987823e-01
5.519997664770239965e+01,-3.750791743276966073e-01,6.208765606835887851e+00,6.261981604519604616e+00,4.346347338100680702e+01,-7.173224878962722872e-01,1.974594389619199530e+00,4.850031011874532672e-01
5.520997664347191147e+01,-3.135843580492936322e-01,1.110118503197400130e+01,6.604410034347497849e+00,4.070877030887128001e+01,-6.474946348925834094e-01,1.884793442217860937e+00,4.608328200487381565e-01
5.521997663924142330e+01,-2.429232192465991536e-01,1.409198446244587899e+01,6.524467594569610895e+00,3.674793513868581130e+01,-6.429648928834647004e-01,1.536958321112099402e+00,4.355230749501866616e-01
5.522997663501093513e+01,-1.607133304768242343e-01,1.568064270262903470e+01,6.262428848017882466e+00,3.252969828076666658e+01,-6.327372120218776042e-01,1.139942552284745503e+00,4.124446729129992439e-01
5.523997663078044695e+01,-6.585423464029520335e-02,1.621333633439694921e+01,5.850132120207079289e+00,2.824411424907963664e+01,-6.203691243308619985e-01,7.212494892447867123e-01,3.916730336826815817e-01
5.524997662654995878e+01,4.108561307612879077e-02,1.594416502837876060e+01,5.323463876645999626e+00,2.402620165719446277e+01,-6.066104042555571230e-01,3.039391629676136963e-01,3.729419101919873025e-01
5.525997662231947061e+01,1.538305577314219297e-01,1.509664909737110960e+01,4.613320302102428272e+00,2.005276170836587823e+01,-5.655480910425685348e-01,-3.840655936513831525e-02,3.452303127766298552e-01
5.526997661808898243e+01,2.642874994012151535e-01,1.363957246234591558e+01,3.829338159722352586e+00,1.626018508350490066e+01,-5.240791736150267610e-01,-3.247149956997701370e-01,3.196662691586834026e-01
5.527997661385849426e+01,3.701095903047417202e-01,1.148471754282195256e+01,3.037956706293340581e+00,1.254499796417692181e+01,-4.927650550883396763e-01,-5.732086033215670895e-01,2.969428116119305350e-01
5.528997660962800609e+01,4.697298808583041385e-01,8.458610960078157603e+00,2.296578519185381584e+00,8.800461611708350063e+00,-4.792852746296601962e-01,-7.945563478149971770e-01,2.760678455505599649e-01
5.529997660539751791e+01,5.622393906950485798e-01,4.265282523861802844e+00,1.680120544443790997e+00,4.899633137615650114e+00,-4.929047393952822875e-01,-9.960183064295891064e-01,2.559052135247049664e-01
5.530997660116702974e+01,6.473224499109766494e-01,-1.569331991750199107e+00,1.305583211826418566e+00,6.859367245499652377e-01,-5.460431639911451640e-01,-1.179403525961773669e+00,2.350352080163403967e-01
5.531997659693653446e+01,7.250628487692239998e-01,-9.786889746049942218e+00,1.375572943252071356e+00,-4.031709832084685807e+00,-6.568077519110251394e-01,-1.336547854474565700e+00,2.115031957989920719e-01
5.532997659270604629e+01,7.956270993672495129e-01,-2.151119716017119288e+01,2.256054999833516206e+00,-9.461383571285344019e+00,-8.525130269693133034e-01,-1.439614426163820404e+00,1.824409798780008973e-01
5.533997658847555812e+01,8.581522438781929996e-01,-3.687583482832039294e+01,4.464484909681125657e+00,-1.514269647308921130e+01,-1.144942590773749824e+00,-1.410351143769702276e+00,1.385620305793500151e-01
5.534997658424506994e+01,9.101140860697664037e-01,-5.579173581972111151e+01,8.560463217597698460e+00,-2.043426583791744378e+01,-1.541778036525429663e+00,-1.146434718199161207e+00,8.359795740993058999e-02
5.535997658001458177e+01,9.482464181410998894e-01,-7.644325562246434913e+01,1.488706005216365469e+01,-2.410412100758615139e+01,-2.010016775471862971e+00,-5.184032946247183471e-01,2.118758492513272279e-02
5.536997657578409360e+01,9.669645226366102575e-01,-8.700000000000000000e+01,2.262796710566730596e+01,-2.414771478108456648e+01,-2.418269760726119433e+00,5.147379815951536042e-01,-3.566440001409749289e-02
5.537997657155360542e+01,9.615193588932108293e-01,-8.700000000000000000e+01,2.905521442948703736e+01,-1.938507200740291481e+01,-2.552266143274892762e+00,1.727564240400540019e+00,-6.574949185823353304e-02
5.538997656732311725e+01,9.263733535174165645e-01,-8.545224410590715536e+01,3.100622671919855833e+01,-1.148541543604032533e+01,-2.291619075378831916e+00,2.656231094211442212e+00,-5.409455077119586924e-02
5.539997656309262908e+01,8.599342656010540153e-01,-6.455800247682005022e+01,2.815919511356865357e+01,-4.029006191125485969e+00,-1.773570756439446061e+00,3.023311233300042034e+00,-1.012745690581211278e-02
5.540997655886214091e+01,7.766800230452904907e-01,-4.289574842096080687e+01,2.240965629470452924e+01,8.504983181023315630e-01,-1.199989687894056356e+00,2.890843956452854968e+00,4.117542797597823628e-02
5.541997655463165273e+01,6.890367233671357283e-01,-2.525517182896743407e+01,1.590836866033217945e+01,3.033988891343645911e+00,-7.061429764833446754e-01,2.471328200177999257e+00,8.430623204585913077e-02
5.542997655040116456e+01,6.063420902883276398e-01,-1.282048903588377442e+01,1.008231005746004527e+01,3.392505503760149033e+00,-3.374966282996149647e-01,1.978726531067507732e+00,1.144495296900588932e-01
5.543997654617067639e+01,5.334989398674466754e-01,-4.668112229075953579e+00,5.376850188276895537e+00,2.810263847722080932e+00,-7.995207252309965984e-02,1.520837829129693120e+00,1.331379556535722264e-01
5.544997654194018821e+01,4.721045608909029134e-01,4.539966289169924396e-01,1.774420473121955499e+00,1.863539693114201867e+00,9.443459079121553634e-02,1.135550365729876443e+00,1.433763393410041886e-01
5.545997653770969293e+01,4.218225521693090840e-01,3.556715834035752977e+00,-8.944568001890025322e-01,8.635577678697584636e-01,2.105638337435034035e-01,8.275171404798706831e-01,1.478111511333080053e-01
5.546997653347920476e+01,3.813953207348846353e-01,5.346362649862931526e+00,-2.821349637178546921e+00,-4.377157865072178744e-02,2.869693232366746227e-01,5.884938610167779194e-01,1.483819120764089949e-01
5.547997652924871659e+01,3.492672369713271663e-01,6.291077071067806337e+00,-4.176027849947067772e+00,-8.030957928985820171e-01,3.365998205188149850e-01,4.067209604773818210e-01,1.464213637006895607e-01
5.548997652501822841e+01,3.239164783804622250e-01,6.695628043328601287e+00,-5.096477497583463467e+00,-1.404693930809298275e+00,3.683058527729830556e-01,2.707747954053512096e-01,1.428257171765768552e-01
5.549997652078774024e+01,3.040014674495603586e-01,6.757959509348198779e+00,-5.690820865517838278e+00,-1.859885877468409277e+00,3.881137557245918912e-01,1.708771490642015944e-01,1.381954473873586164e-01
5.550997651655725207e+01,2.884040105300424428e-01,6.607255009228317988e+00,-6.042534756788477068e+00,-2.188317655886423907e+00,4.001476468968758748e-01,9.911819986488923373e-02,1.329346825481952932e-01
5.551997651232676390e+01,2.762224835686271640e-01,6.328459990451411166e+00,-6.215817443424968225e+00,-2.411705440766199970e+00,4.072572062167235662e-01,4.926853532779806866e-02,1.273179750711258273e-01
5.552997650809627572e+01,2.667453466064045320e-01,5.977844321988111886e+00,-6.260129519823194322e+00,-2.550946082099891488e+00,4.114354965205486714e-01,1.647764443829558001e-02,1.215348027133938691e-01
5.553997650386578755e+01,2.594202198717940888e-01,5.592872772035748064e+00,-6.213759489653670087e+00,-2.624927641703509895e+00,4.140954538046038858e-01,-3.021489381075326275e-03,1.157195805045523607e-01
5.554997649963529938e+01,2.538251881562655909e-01,5.198511492830350633e+00,-6.106538198063603318e+00,-2.650171099572963929e+00,4.162533170054540932e-01,-1.216180331938437886e-02,1.099723145586251893e-01
5.555997649540481120e+01,2.496446145833934038e-01,4.811304530733630180e+00,-5.961883787454359762e+00,-2.640859519496483454e+00,4.186510755136326756e-01,-1.323885452178835687e-02,1.043730720886456020e-01
5.556997649117432303e+01,2.466497211738459261e-01,4.442044320506773225e+00,-5.798341750603378308e+00,-2.609031366349371162e+00,4.218387813525900643e-01,-8.060129871410082192e-03,9.899211800046424370e-02
5.557997648694383486e+01,2.446833863592041691e-01,4.097543970769762289e+00,-5.630749156461209104e+00,-2.564827244673562934e+00,4.262301962918039200e-01,1.944645799296484956e-03,9.389669227594604761e-02
5.558997648271333958e+01,2.436483807826734793e-01,3.781826175151752345e+00,-5.471118520307746813e+00,-2.516736624267247535e+00,4.321405140392617916e-01,1.564420450190168177e-02,8.915484104879423111e-02
5.559997647848285141e+01,2.434982847731282929e-01,3.496926337000551221e+00,-5.329310798393515292e+00,-2.471820620632302123e+00,4.398119004098308138e-01,3.215087634439367514e-02,8.483641361821489535e-02
5.560997647425236323e+01,2.442304463931932457e-01,3.243435981044523686e+00,-5.213548726865695038e+00,-2.435902535483863041e+00,4.494307001361972365e-01,5.078515280933287857e-02,8.101130203399502239e-02
5.561997647002187506e+01,2.458804771151666402e-01,3.020868120313808358e+00,-5.130809177456066905e+00,-2.413726279323813007e+00,4.611389239383711369e-01,7.105593988212710599e-02,7.774524274849178851e-02
5.562997646579138689e+01,2.485179130836812078e-01,2.827897417613135733e+00,-5.087123536285542258e+00,-2.409086758132311878e+00,4.750417173729558629e-01,9.265375569379202814e-02,7.509396789708391862e-02
5.563997646156089871e+01,2.522427810930025216e-01,2.662507829834366291e+00,-5.087805601634207697e+00,-2.424936818181001819e+00,4.912116772344403137e-01,1.154548360184359246e-01,7.309699777577953472e-02
5.564997645733041054e+01,2.571828936631798679e-01,2.522065471099292910e+00,-5.137615718714212854e+00,-2.463473271935506137e+00,5.096900080854200876e-01,1.395345729841570570e-01,7.177259372200574250e-02
5.565997645309992237e+01,2.634917533034316639e-01,2.403323757501359292e+00,-5.240858750289282497e+00,-2.526201604890404351e+00,5.304836677409138224e-01,1.651889194349787093e-01,7.111506545722380557e-02
5.566997644886943419e+01,2.713469712581348392e-01,2.302361868402903244e+00,-5.401404986508979711e+00,-2.613977612258694627e+00,5.535570413226307274e-01,1.929622975209091540e-01,7.109474861052134109e-02
5.567997644463894602e+01,2.809491031276133977e-01,2.214456194304341707e+00,-5.622620033893467095e+00,-2.727026149403483757e+00,5.788164862617369844e-01,2.236801177773875549e-01,7.165991020123417543e-02
5.568997644040845785e+01,2.925207765998625864e-01,2.133886458748619042e+00,-5.907192209402836625e+00,-2.864941994509138112e+00,6.060862831528478489e-01,2.584832668028869684e-01,7.273913330534431676e-02
5.569997643617796967e+01,3.063059358449228831e-01,2.053681641217769638e+00,-6.256851107246654387e+00,-3.026683142297427409e+00,6.350748859945685165e-01,2.988609440408243056e-01,7.424267951288092415e-02
5.570997643194748150e+01,3.225689461583957085e-01,1.965314641526080486e+00,-6.671975301883945164e+00,-3.210570060815285398e+00,6.653306522617938867e-01,3.466771195106012060e-01,7.606181396067547562e-02
5.571997642771699333e+01,3.415931760122601912e-01,1.858359699145464949e+00,-7.151089275434157955e+00,-3.414304329686710382e+00,6.961863953778524294e-01,4.041846993816889944e-01,7.806573578570061289e-02
5.572997642348649805e+01,3.636784807893287952e-01,1.720135453730665009e+00,-7.690251314169837649e+00,-3.635017015053752409e+00,7.266923240664809880e-01,4.740202266449219382e-01,8.009627267913588256e-02
5.573997641925600988e+01,3.891367309879526504e-01,1.535372424591452400e+00,-8.282339076545369494e+00,-3.869352203093618492e+00,7.555375653702905980e-01,5.591705961730532026e-01,8.196076943936005110e-02
5.574997641502552170e+01,4.182841415842697419e-01,1.285969591102797072e+00,-8.916252404103634177e+00,-4.113585201391956048e+00,7.809619438364978627e-01,6.629018597062389384e-01,8.342369628088226741e-02
