time,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
7.2,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
7.300000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
7.4,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
7.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
7.6000000000000005,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
7.7,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
7.800000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
7.9,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
8.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
8.1,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
8.200000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
8.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
8.4,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
8.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
8.6,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
8.700000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
8.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
8.9,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
9.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
9.1,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
9.200000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
9.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
9.4,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
9.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
9.600000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
9.700000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
9.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
9.9,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
10.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
10.100000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
10.200000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
10.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
10.4,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
10.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
10.600000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
10.700000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
10.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
10.9,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
11.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
11.100000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
11.200000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
11.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
11.4,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
11.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
11.600000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
11.700000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
11.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
11.9,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
12.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
12.100000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
12.200000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
12.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
12.4,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
12.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
12.600000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
12.700000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
12.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
12.9,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
13.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
13.100000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
13.200000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
13.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
13.4,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
13.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
13.600000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
13.700000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
13.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
13.9,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
14.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
14.100000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
14.200000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
14.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
14.4,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
14.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
14.600000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
14.700000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
14.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
14.9,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
15.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
15.100000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
15.200000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
15.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
15.4,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
15.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
15.600000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
15.700000000000001,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
15.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
15.9,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
16.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
16.1,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
16.2,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
16.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
16.400000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
16.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
16.6,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
16.7,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
16.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
16.900000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
17.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
17.1,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
17.2,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
17.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
17.400000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
17.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
17.6,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
17.7,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
17.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
17.900000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
18.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
18.1,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
18.2,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
18.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
18.400000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
18.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
18.6,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
18.7,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
18.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
18.900000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
19.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
19.1,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
19.200000000000003,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
19.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
19.400000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
19.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
19.6,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
19.700000000000003,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
19.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
19.900000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
20.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
20.1,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
20.200000000000003,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
20.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
20.400000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
20.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
20.6,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
20.700000000000003,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
20.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
20.900000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
21.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
21.1,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
21.200000000000003,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
21.3,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
21.400000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
21.5,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
21.6,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
21.700000000000003,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
21.8,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
21.900000000000002,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
22.0,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
22.1,0.0,-1.319349676052777,0.019639025736751085,2.953456514267598,-0.041992295808911034,3.74687122528638,0.06538620345128204
