time,tau1,tau2,tau3,tau4,tau5,tau6,tau7
4.02,-0.164227,-0.47441,-0.168465,0.0162842,-0.0272039,-0.123939,-1.00989e-17
4.021,-0.164143,-0.47445,-0.168381,0.017066,-0.0271995,-0.123559,0
4.022,-0.164143,-0.47445,-0.168381,0.017066,-0.0271995,-0.123559,0
4.023,-0.164107,-0.47461,-0.168347,0.0181069,-0.0272012,-0.123066,2.30961e-18
4.024,-0.164107,-0.47461,-0.168347,0.0181069,-0.0272012,-0.123066,2.30961e-18
4.025,-0.164229,-0.475004,-0.168479,0.0195988,-0.0272265,-0.122385,-6.63187e-18
4.026,-0.164229,-0.475004,-0.168479,0.0195988,-0.0272265,-0.122385,-6.63187e-18
4.027,-0.164252,-0.474861,-0.168513,0.0198575,-0.0272442,-0.122244,-2.21823e-17
4.028,-0.164252,-0.474861,-0.168513,0.0198575,-0.0272442,-0.122244,-2.21823e-17
4.029,-0.163616,-0.471273,-0.167892,0.011858,-0.0272033,-0.125748,1.41669e-18
4.03,-0.163616,-0.471273,-0.167892,0.011858,-0.0272033,-0.125748,1.41669e-18
4.031,-0.163752,-0.471745,-0.168038,0.0135453,-0.0272295,-0.124978,-2.20508e-17
4.032,-0.163752,-0.471745,-0.168038,0.0135453,-0.0272295,-0.124978,-2.20508e-17
4.033,-0.164731,-0.476699,-0.169018,0.025827,-0.0273283,-0.119546,4.36631e-18
4.034,-0.164731,-0.476699,-0.169018,0.025827,-0.0273283,-0.119546,4.36631e-18
4.035,-0.163941,-0.472277,-0.168245,0.0158806,-0.0272755,-0.123906,-4.03528e-18
4.036,-0.163941,-0.472277,-0.168245,0.0158806,-0.0272755,-0.123906,-4.03528e-18
4.037,-0.16488,-0.476999,-0.169187,0.02773,-0.0273711,-0.118653,5.59442e-18
4.038,-0.16488,-0.476999,-0.169187,0.02773,-0.0273711,-0.118653,5.59442e-18
4.039,-0.16488,-0.476999,-0.169187,0.02773,-0.0273711,-0.118653,5.59442e-18
4.04,-0.164882,-0.476753,-0.169199,0.027775,-0.0273867,-0.118604,1.72399e-17
4.041,-0.164882,-0.476753,-0.169199,0.027775,-0.0273867,-0.118604,1.72399e-17
4.042,-0.165036,-0.47733,-0.169362,0.0297663,-0.0274141,-0.117694,-1.53208e-17
4.043,-0.165036,-0.47733,-0.169362,0.0297663,-0.0274141,-0.117694,-1.53208e-17
4.044,-0.165095,-0.477394,-0.169432,0.0305689,-0.027434,-0.117307,-1.56906e-17
4.045,-0.165283,-0.478155,-0.169627,0.0330027,-0.0274638,-0.116202,-1.31341e-17
4.046,-0.165283,-0.478155,-0.169627,0.0330027,-0.0274638,-0.116202,-1.31341e-17
4.047,-0.165412,-0.4786,-0.169765,0.0347164,-0.0274891,-0.115411,-4.52433e-18
4.048,-0.165412,-0.4786,-0.169765,0.0347164,-0.0274891,-0.115411,-4.52433e-18
4.049,-0.165496,-0.478794,-0.169858,0.0358644,-0.0275107,-0.114867,-1.1845e-17
4.05,-0.165496,-0.478794,-0.169858,0.0358644,-0.0275107,-0.114867,-1.1845e-17
4.051,-0.164769,-0.474698,-0.169148,0.0267358,-0.0274622,-0.118857,2.56276e-17
4.052,-0.164769,-0.474698,-0.169148,0.0267358,-0.0274622,-0.118857,2.56276e-17
4.053,-0.164769,-0.474698,-0.169148,0.0267358,-0.0274622,-0.118857,2.56276e-17
4.054,-0.165488,-0.478239,-0.169872,0.035975,-0.0275404,-0.11474,9.24268e-18
4.055,-0.1649,-0.474904,-0.169297,0.0285841,-0.0275025,-0.117969,-2.66196e-17
4.056,-0.1649,-0.474904,-0.169297,0.0285841,-0.0275025,-0.117969,-2.66196e-17
4.057,-0.165704,-0.478934,-0.170105,0.0389363,-0.0275871,-0.113366,9.84114e-18
4.058,-0.165704,-0.478934,-0.170105,0.0389363,-0.0275871,-0.113366,9.84114e-18
4.059,-0.165771,-0.479057,-0.170182,0.0399238,-0.0276073,-0.112893,-1.49212e-17
4.06,-0.165771,-0.479057,-0.170182,0.0399238,-0.0276073,-0.112893,-1.49212e-17
4.061,-0.165826,-0.479104,-0.170246,0.0407761,-0.0276264,-0.112474,-1.40685e-17
4.062,-0.165826,-0.479104,-0.170246,0.0407761,-0.0276264,-0.112474,-1.40685e-17
4.063,-0.165181,-0.475444,-0.169615,0.0326731,-0.0275839,-0.116009,2.61366e-18
4.064,-0.165181,-0.475444,-0.169615,0.0326731,-0.0275839,-0.116009,2.61366e-18
4.065,-0.165236,-0.475492,-0.16968,0.0335356,-0.0276028,-0.115584,-1.17581e-17
4.066,-0.165236,-0.475492,-0.16968,0.0335356,-0.0276028,-0.115584,-1.17581e-17
4.067,-0.165302,-0.475621,-0.169755,0.0345356,-0.0276227,-0.115105,8.56214e-18
4.068,-0.165302,-0.475621,-0.169755,0.0345356,-0.0276227,-0.115105,8.56214e-18
4.069,-0.165399,-0.475919,-0.16986,0.0359347,-0.0276449,-0.114451,-1.46821e-17
4.07,-0.165399,-0.475919,-0.16986,0.0359347,-0.0276449,-0.114451,-1.46821e-17
4.071,-0.165438,-0.475899,-0.169908,0.0366038,-0.0276625,-0.114115,-7.59955e-18
4.072,-0.165438,-0.475899,-0.169908,0.0366038,-0.0276625,-0.114115,-7.59955e-18
4.073,-0.165462,-0.475799,-0.169941,0.0370995,-0.027679,-0.113855,1.2767e-17
4.074,-0.165462,-0.475799,-0.169941,0.0370995,-0.027679,-0.113855,1.2767e-17
4.075,-0.165535,-0.475972,-0.170023,0.0382303,-0.0276991,-0.113316,-1.1258e-17
4.076,-0.165535,-0.475972,-0.170023,0.0382303,-0.0276991,-0.113316,-1.1258e-17
4.077,-0.165545,-0.475798,-0.170042,0.0385641,-0.0277144,-0.113125,6.79529e-18
4.078,-0.165545,-0.475798,-0.170042,0.0385641,-0.0277144,-0.113125,6.79529e-18
4.079,-0.165577,-0.475746,-0.170083,0.0391872,-0.0277312,-0.112807,-1.09019e-17
4.08,-0.165577,-0.475746,-0.170083,0.0391872,-0.0277312,-0.112807,-1.09019e-17
4.081,-0.165614,-0.475724,-0.170128,0.0398831,-0.0277484,-0.112457,2.09703e-17
4.082,-0.165614,-0.475724,-0.170128,0.0398831,-0.0277484,-0.112457,2.09703e-17
4.083,-0.165625,-0.475561,-0.170148,0.0402565,-0.0277635,-0.112247,-1.73498e-17
4.084,-0.165694,-0.475716,-0.170225,0.0413739,-0.0277831,-0.11171,1.22322e-17
4.085,-0.165694,-0.475716,-0.170225,0.0413739,-0.0277831,-0.11171,1.22322e-17
4.086,-0.165705,-0.475556,-0.170244,0.0417656,-0.027798,-0.111491,-8.24561e-18
4.087,-0.165705,-0.475556,-0.170244,0.0417656,-0.027798,-0.111491,-8.24561e-18
4.088,-0.165739,-0.475529,-0.170287,0.0424734,-0.0278148,-0.111133,-1.93166e-17
4.089,-0.165739,-0.475529,-0.170287,0.0424734,-0.0278148,-0.111133,-1.93166e-17
4.09,-0.165739,-0.475529,-0.170287,0.0424734,-0.0278148,-0.111133,-1.93166e-17
4.091,-0.165774,-0.475501,-0.17033,0.0431814,-0.0278315,-0.110774,-1.83696e-18
4.092,-0.165787,-0.47536,-0.170351,0.043633,-0.0278465,-0.110527,1.35319e-17
4.093,-0.165787,-0.47536,-0.170351,0.043633,-0.0278465,-0.110527,1.35319e-17
4.094,-0.165782,-0.475117,-0.170355,0.0438531,-0.02786,-0.110381,3.37935e-18
4.095,-0.165782,-0.475117,-0.170355,0.0438531,-0.02786,-0.110381,3.37935e-18
4.096,-0.16584,-0.475225,-0.17042,0.0448926,-0.0278784,-0.109875,-7.45878e-18
4.097,-0.16584,-0.475225,-0.17042,0.0448926,-0.0278784,-0.109875,-7.45878e-18
4.098,-0.165818,-0.474896,-0.170407,0.0449208,-0.0278905,-0.109812,-4.69338e-19
4.099,-0.165818,-0.474896,-0.170407,0.0449208,-0.0278905,-0.109812,-4.69338e-19
4.1,-0.165078,-0.470699,-0.169681,0.0355833,-0.0278395,-0.113879,-5.29399e-18
4.101,-0.165078,-0.470699,-0.169681,0.0355833,-0.0278395,-0.113879,-5.29399e-18
4.102,-0.165741,-0.474068,-0.170347,0.0445641,-0.0279119,-0.109869,-8.28993e-18
4.103,-0.165741,-0.474068,-0.170347,0.0445641,-0.0279119,-0.109869,-8.28993e-18
4.104,-0.165008,-0.469916,-0.169627,0.0353028,-0.0278614,-0.113906,2.20073e-17
4.105,-0.165008,-0.469916,-0.169627,0.0353028,-0.0278614,-0.113906,2.20073e-17
4.106,-0.165068,-0.470046,-0.169694,0.0363993,-0.0278797,-0.113374,-1.45955e-17
4.107,-0.165068,-0.470046,-0.169694,0.0363993,-0.0278797,-0.113374,-1.45955e-17
4.108,-0.16502,-0.469602,-0.169655,0.0361089,-0.0278896,-0.113456,5.10227e-18
4.109,-0.16502,-0.469602,-0.169655,0.0361089,-0.0278896,-0.113456,5.10227e-18
4.11,-0.165065,-0.469673,-0.169707,0.0370195,-0.0279066,-0.113012,-1.69321e-17
4.111,-0.165065,-0.469673,-0.169707,0.0370195,-0.0279066,-0.113012,-1.69321e-17
4.112,-0.165062,-0.469477,-0.169711,0.0373104,-0.0279198,-0.112839,2.35037e-18
4.113,-0.165062,-0.469477,-0.169711,0.0373104,-0.0279198,-0.112839,2.35037e-18
4.114,-0.165036,-0.46916,-0.169692,0.0373263,-0.0279312,-0.112786,-2.08849e-17
4.115,-0.165036,-0.46916,-0.169692,0.0373263,-0.0279312,-0.112786,-2.08849e-17
4.116,-0.165055,-0.469091,-0.169718,0.0379185,-0.0279461,-0.112481,8.47265e-18
4.117,-0.165055,-0.469091,-0.169718,0.0379185,-0.0279461,-0.112481,8.47265e-18
4.118,-0.165059,-0.468946,-0.169729,0.0383381,-0.0279597,-0.112251,-1.95249e-17
4.119,-0.165092,-0.468959,-0.169768,0.0391277,-0.0279755,-0.111858,-5.31336e-19
4.12,-0.165092,-0.468959,-0.169768,0.0391277,-0.0279755,-0.111858,-5.31336e-19
4.121,-0.165092,-0.468959,-0.169768,0.0391277,-0.0279755,-0.111858,-5.31336e-19
4.122,-0.16507,-0.468661,-0.169754,0.0391974,-0.0279873,-0.11178,6.39697e-18
4.123,-0.165418,-0.469263,-0.170121,0.0412455,-0.0280487,-0.110845,5.57435e-18
4.124,-0.165418,-0.469263,-0.170121,0.0412455,-0.0280487,-0.110845,5.57435e-18
4.125,-0.165751,-0.469777,-0.170474,0.0430925,-0.0281091,-0.109997,-1.03438e-18
4.126,-0.165751,-0.469777,-0.170474,0.0430925,-0.0281091,-0.109997,-1.03438e-18
4.127,-0.166089,-0.470332,-0.170832,0.045049,-0.0281697,-0.1091,8.53506e-18
4.128,-0.166089,-0.470332,-0.170832,0.045049,-0.0281697,-0.1091,8.53506e-18
4.129,-0.166397,-0.470697,-0.171161,0.0465766,-0.0282283,-0.108389,-2.78508e-18
4.13,-0.166397,-0.470697,-0.171161,0.0465766,-0.0282283,-0.108389,-2.78508e-18
4.131,-0.166691,-0.470971,-0.171475,0.0479046,-0.0282858,-0.107765,2.47384e-17
4.132,-0.166691,-0.470971,-0.171475,0.0479046,-0.0282858,-0.107765,2.47384e-17
4.133,-0.167006,-0.47139,-0.17181,0.0495825,-0.0283445,-0.106985,6.97665e-18
4.134,-0.167006,-0.47139,-0.17181,0.0495825,-0.0283445,-0.106985,6.97665e-18
4.135,-0.16656,-0.467622,-0.171391,0.0411167,-0.0283373,-0.110673,3.7906e-18
4.136,-0.16656,-0.467622,-0.171391,0.0411167,-0.0283373,-0.110673,3.7906e-18
4.137,-0.167612,-0.472096,-0.172456,0.0526285,-0.0284603,-0.105563,1.63927e-17
4.138,-0.167612,-0.472096,-0.172456,0.0526285,-0.0284603,-0.105563,1.63927e-17
4.139,-0.167121,-0.468031,-0.171992,0.0434487,-0.0284504,-0.109565,1.05476e-17
4.14,-0.167121,-0.468031,-0.171992,0.0434487,-0.0284504,-0.109565,1.05476e-17
4.141,-0.167121,-0.468031,-0.171992,0.0434487,-0.0284504,-0.109565,1.05476e-17
4.142,-0.167394,-0.468194,-0.172285,0.0445659,-0.0285061,-0.109027,1.49469e-17
4.143,-0.168473,-0.472892,-0.173377,0.0565804,-0.0286307,-0.103701,1.8743e-17
4.144,-0.168473,-0.472892,-0.173377,0.0565804,-0.0286307,-0.103701,1.8743e-17
4.145,-0.168052,-0.469289,-0.172981,0.0484934,-0.0286248,-0.107222,1.01411e-17
4.146,-0.168052,-0.469289,-0.172981,0.0484934,-0.0286248,-0.107222,1.01411e-17
4.147,-0.169043,-0.473422,-0.173986,0.0592906,-0.0287431,-0.102417,1.04744e-17
4.148,-0.169043,-0.473422,-0.173986,0.0592906,-0.0287431,-0.102417,1.04744e-17
4.149,-0.169313,-0.473603,-0.174276,0.0604649,-0.0287983,-0.101853,1.99835e-17
4.15,-0.169313,-0.473603,-0.174276,0.0604649,-0.0287983,-0.101853,1.99835e-17
4.151,-0.169597,-0.473876,-0.174578,0.0618946,-0.0288538,-0.101171,2.07208e-17
4.152,-0.169597,-0.473876,-0.174578,0.0618946,-0.0288538,-0.101171,2.07208e-17
4.153,-0.169597,-0.473876,-0.174578,0.0618946,-0.0288538,-0.101171,2.07208e-17
4.154,-0.169662,-0.47271,-0.174669,0.0599666,-0.028896,-0.101959,5.91942e-18
4.155,-0.169442,-0.470452,-0.174468,0.0550843,-0.0289017,-0.104068,2.01239e-17
4.156,-0.169442,-0.470452,-0.174468,0.0550843,-0.0289017,-0.104068,2.01239e-17
4.157,-0.170373,-0.474242,-0.175413,0.0651441,-0.0290156,-0.0995811,6.51973e-18
4.158,-0.170373,-0.474242,-0.175413,0.0651441,-0.0290156,-0.0995811,6.51973e-18
4.158,-0.17064,-0.474436,-0.175699,0.0663963,-0.0290698,-0.0989769,-2.06299e-17
4.16,-0.17064,-0.474436,-0.175699,0.0663963,-0.0290698,-0.0989769,-2.06299e-17
4.161,-0.170906,-0.474628,-0.175984,0.0676834,-0.0291237,-0.0983527,1.38978e-17
4.162,-0.170906,-0.474628,-0.175984,0.0676834,-0.0291237,-0.0983527,1.38978e-17
4.163,-0.171066,-0.474121,-0.176165,0.0673432,-0.029171,-0.0984397,-1.65961e-17
4.164,-0.171066,-0.474121,-0.176165,0.0673432,-0.029171,-0.0984397,-1.65961e-17
4.165,-0.170661,-0.47064,-0.175783,0.0596144,-0.029165,-0.101791,1.27022e-17
4.166,-0.170661,-0.47064,-0.175783,0.0596144,-0.029165,-0.101791,1.27022e-17
4.167,-0.170858,-0.470387,-0.176,0.0598708,-0.0292143,-0.101616,1.64739e-17
4.168,-0.170858,-0.470387,-0.176,0.0598708,-0.0292143,-0.101616,1.64739e-17
4.169,-0.171099,-0.470428,-0.176259,0.06077,-0.0292666,-0.101166,-1.92598e-17
4.17,-0.171099,-0.470428,-0.176259,0.06077,-0.0292666,-0.101166,-1.92598e-17
4.171,-0.171268,-0.470001,-0.176449,0.0605749,-0.0293144,-0.101194,-4.23866e-18
4.172,-0.171268,-0.470001,-0.176449,0.0605749,-0.0293144,-0.101194,-4.23866e-18
4.173,-0.171516,-0.470106,-0.176715,0.0616326,-0.0293669,-0.100673,-1.00808e-17
4.174,-0.171516,-0.470106,-0.176715,0.0616326,-0.0293669,-0.100673,-1.00808e-17
4.175,-0.171782,-0.470338,-0.176999,0.0629894,-0.0294204,-0.100022,-4.50686e-18
4.176,-0.171782,-0.470338,-0.176999,0.0629894,-0.0294204,-0.100022,-4.50686e-18
4.177,-0.17198,-0.470121,-0.177215,0.0633013,-0.0294696,-0.0998262,-6.53652e-18
4.178,-0.17198,-0.470121,-0.177215,0.0633013,-0.0294696,-0.0998262,-6.53652e-18
4.179,-0.172229,-0.47025,-0.177482,0.0644341,-0.0295219,-0.0992703,-1.45949e-17
4.18,-0.172229,-0.47025,-0.177482,0.0644341,-0.0295219,-0.0992703,-1.45949e-17
4.181,-0.172447,-0.470181,-0.177718,0.0651057,-0.0295721,-0.0989159,2.42179e-18
4.182,-0.172447,-0.470181,-0.177718,0.0651057,-0.0295721,-0.0989159,2.42179e-18
4.183,-0.172649,-0.470016,-0.177939,0.0655618,-0.0296213,-0.0986546,-7.38865e-18
4.184,-0.172865,-0.469942,-0.178172,0.0662342,-0.0296711,-0.0982981,1.42196e-17
4.185,-0.172865,-0.469942,-0.178172,0.0662342,-0.0296711,-0.0982981,1.42196e-17
4.186,-0.172865,-0.469942,-0.178172,0.0662342,-0.0296711,-0.0982981,1.42196e-17
4.187,-0.172988,-0.469256,-0.178315,0.0654795,-0.0297151,-0.098565,-8.28699e-18
4.188,-0.173259,-0.46957,-0.178603,0.0670732,-0.0297681,-0.0978043,5.0439e-18
4.189,-0.173259,-0.46957,-0.178603,0.0670732,-0.0297681,-0.0978043,5.0439e-18
4.19,-0.173441,-0.469289,-0.178803,0.0672717,-0.0298156,-0.0976538,-1.36177e-17
4.191,-0.173441,-0.469289,-0.178803,0.0672717,-0.0298156,-0.0976538,-1.36177e-17
4.192,-0.173678,-0.469387,-0.179057,0.0683675,-0.0298663,-0.09711,-1.33136e-17
4.193,-0.173678,-0.469387,-0.179057,0.0683675,-0.0298663,-0.09711,-1.33136e-17
4.194,-0.17378,-0.468584,-0.179178,0.0673534,-0.0299086,-0.0974881,-2.9628e-18
4.195,-0.17378,-0.468584,-0.179178,0.0673534,-0.0299086,-0.0974881,-2.9628e-18
4.196,-0.173798,-0.467222,-0.179218,0.0650292,-0.0299457,-0.0984385,-2.95636e-18
4.197,-0.173798,-0.467222,-0.179218,0.0650292,-0.0299457,-0.0984385,-2.95636e-18
4.198,-0.173379,-0.463669,-0.17882,0.0571304,-0.0299378,-0.101859,1.19706e-17
4.199,-0.173379,-0.463669,-0.17882,0.0571304,-0.0299378,-0.101859,1.19706e-17
4.2,-0.173754,-0.46471,-0.179207,0.0604252,-0.0299968,-0.100354,-6.85393e-18
4.201,-0.173754,-0.46471,-0.179207,0.0604252,-0.0299968,-0.100354,-6.85393e-18
4.202,-0.174599,-0.468188,-0.180064,0.0698053,-0.030103,-0.0961671,1.30972e-18
4.203,-0.174599,-0.468188,-0.180064,0.0698053,-0.030103,-0.0961671,1.30972e-18
4.204,-0.174799,-0.468076,-0.18028,0.0704026,-0.030151,-0.0958421,-2.03073e-17
4.205,-0.174799,-0.468076,-0.18028,0.0704026,-0.030151,-0.0958421,-2.03073e-17
4.206,-0.174957,-0.467685,-0.180456,0.0703745,-0.0301961,-0.0957863,1.2668e-17
4.207,-0.174957,-0.467685,-0.180456,0.0703745,-0.0301961,-0.0957863,1.2668e-17
4.208,-0.17514,-0.467466,-0.180655,0.070754,-0.0302427,-0.0955521,1.29605e-17
4.209,-0.17514,-0.467466,-0.180655,0.070754,-0.0302427,-0.0955521,1.29605e-17
4.21,-0.175336,-0.467346,-0.180867,0.0713695,-0.03029,-0.0952144,1.44673e-18
4.211,-0.175336,-0.467346,-0.180867,0.0713695,-0.03029,-0.0952144,1.44673e-18
4.212,-0.175486,-0.466919,-0.181034,0.071267,-0.0303343,-0.0951899,-4.72181e-18
4.213,-0.175486,-0.466919,-0.181034,0.071267,-0.0303343,-0.0951899,-4.72181e-18
4.214,-0.175643,-0.466545,-0.181207,0.0712911,-0.030379,-0.0951097,8.6618e-18
4.215,-0.175643,-0.466545,-0.181207,0.0712911,-0.030379,-0.0951097,8.6618e-18
4.216,-0.175103,-0.462189,-0.18069,0.0615158,-0.030363,-0.0993448,-1.3322e-17
4.217,-0.175103,-0.462189,-0.18069,0.0615158,-0.030363,-0.0993448,-1.3322e-17
4.218,-0.17592,-0.465568,-0.181518,0.0707765,-0.030466,-0.0951984,1.14946e-17
4.219,-0.17592,-0.465568,-0.181518,0.0707765,-0.030466,-0.0951984,1.14946e-17
4.22,-0.175433,-0.461569,-0.181052,0.0618078,-0.0304534,-0.0990843,3.47237e-18
4.221,-0.175433,-0.461569,-0.181052,0.0618078,-0.0304534,-0.0990843,3.47237e-18
4.222,-0.175906,-0.461689,-0.181556,0.0629094,-0.0305466,-0.0985371,1.83439e-17
4.223,-0.175906,-0.461689,-0.181556,0.0629094,-0.0305466,-0.0985371,1.83439e-17
4.224,-0.17648,-0.462227,-0.182161,0.0649227,-0.0306511,-0.0975995,1.32147e-17
4.225,-0.17648,-0.462227,-0.182161,0.0649227,-0.0306511,-0.0975995,1.32147e-17
4.226,-0.17648,-0.462227,-0.182161,0.0649227,-0.0306511,-0.0975995,1.32147e-17
4.227,-0.177589,-0.465422,-0.183302,0.0736085,-0.0308107,-0.0937153,-3.55333e-18
4.228,-0.177582,-0.46294,-0.183328,0.0681272,-0.0308582,-0.09608,-1.96432e-17
4.229,-0.177582,-0.46294,-0.183328,0.0681272,-0.0308582,-0.09608,-1.96432e-17
4.23,-0.178174,-0.463733,-0.183949,0.0707972,-0.0309614,-0.0948492,1.66948e-17
4.231,-0.178174,-0.463733,-0.183949,0.0707972,-0.0309614,-0.0948492,1.66948e-17
4.232,-0.178027,-0.459945,-0.183843,0.0622387,-0.0310065,-0.0985565,1.10669e-17
4.233,-0.178027,-0.459945,-0.183843,0.0622387,-0.0310065,-0.0985565,1.10669e-17
4.234,-0.179237,-0.464232,-0.185077,0.0735755,-0.0311653,-0.0935064,6.50002e-18
4.235,-0.179237,-0.464232,-0.185077,0.0735755,-0.0311653,-0.0935064,6.50002e-18
4.236,-0.179785,-0.464623,-0.185656,0.0752567,-0.0312681,-0.092713,2.18892e-17
4.237,-0.179785,-0.464623,-0.185656,0.0752567,-0.0312681,-0.092713,2.18892e-17
4.238,-0.180323,-0.465001,-0.186225,0.0769796,-0.0313691,-0.0918923,-2.24221e-17
4.239,-0.180323,-0.465001,-0.186225,0.0769796,-0.0313691,-0.0918923,-2.24221e-17
4.24,-0.180825,-0.465052,-0.186759,0.0779417,-0.0314692,-0.0914024,2.51948e-17
4.241,-0.180825,-0.465052,-0.186759,0.0779417,-0.0314692,-0.0914024,2.51948e-17
4.242,-0.181355,-0.465394,-0.187319,0.079606,-0.0315692,-0.0906043,1.68673e-17
4.243,-0.181355,-0.465394,-0.187319,0.079606,-0.0315692,-0.0906043,1.68673e-17
4.244,-0.18186,-0.465529,-0.187856,0.0807886,-0.0316685,-0.0900157,2.38108e-17
4.245,-0.18186,-0.465529,-0.187856,0.0807886,-0.0316685,-0.0900157,2.38108e-17
4.246,-0.182287,-0.464939,-0.188318,0.0802673,-0.0317662,-0.0901696,-1.64743e-17
4.247,-0.182287,-0.464939,-0.188318,0.0802673,-0.0317662,-0.0901696,-1.64743e-17
4.248,-0.182203,-0.461831,-0.188269,0.0733563,-0.0318105,-0.0931496,-2.82641e-17
4.249,-0.182203,-0.461831,-0.188269,0.0733563,-0.0318105,-0.0931496,-2.82641e-17
4.25,-0.183322,-0.465549,-0.189413,0.0834759,-0.0319634,-0.0886191,1.50247e-17
4.251,-0.183858,-0.466006,-0.189977,0.0853968,-0.0320629,-0.0877112,9.73609e-18
4.252,-0.183858,-0.466006,-0.189977,0.0853968,-0.0320629,-0.0877112,9.73609e-18
4.253,-0.183858,-0.466006,-0.189977,0.0853968,-0.0320629,-0.0877112,9.73609e-18
4.254,-0.184344,-0.466074,-0.190493,0.0864691,-0.03216,-0.087165,-1.30153e-17
4.255,-0.184344,-0.466074,-0.190493,0.0864691,-0.03216,-0.087165,-1.30153e-17
4.256,-0.184796,-0.465839,-0.190978,0.0868317,-0.0322563,-0.0869274,-8.53844e-18
4.257,-0.185257,-0.465704,-0.191469,0.0874415,-0.0323523,-0.0865809,3.3879e-18
4.258,-0.185257,-0.465704,-0.191469,0.0874415,-0.0323523,-0.0865809,3.3879e-18
4.259,-0.185768,-0.466071,-0.192008,0.0892421,-0.0324487,-0.0857141,-1.8348e-17
4.26,-0.185768,-0.466071,-0.192008,0.0892421,-0.0324487,-0.0857141,-1.8348e-17
4.261,-0.186235,-0.46603,-0.192504,0.0900888,-0.0325441,-0.0852625,-1.22204e-17
4.262,-0.186235,-0.46603,-0.192504,0.0900888,-0.0325441,-0.0852625,-1.22204e-17
4.263,-0.186611,-0.465158,-0.192915,0.088976,-0.0326377,-0.0856647,-1.59837e-17
4.264,-0.186611,-0.465158,-0.192915,0.088976,-0.0326377,-0.0856647,-1.59837e-17
4.265,-0.187057,-0.464962,-0.193391,0.0894636,-0.0327322,-0.0853684,-9.31275e-18
4.266,-0.187057,-0.464962,-0.193391,0.0894636,-0.0327322,-0.0853684,-9.31275e-18
4.267,-0.187562,-0.465348,-0.193923,0.0913314,-0.0328273,-0.08447,8.82897e-18
4.268,-0.187562,-0.465348,-0.193923,0.0913314,-0.0328273,-0.08447,8.82897e-18
4.269,-0.187458,-0.462137,-0.193851,0.0842055,-0.0328695,-0.0875368,-8.56905e-18
4.27,-0.187458,-0.462137,-0.193851,0.0842055,-0.0328695,-0.0875368,-8.56905e-18
4.271,-0.188454,-0.465037,-0.194873,0.0925023,-0.0330153,-0.0837918,6.5956e-18
4.272,-0.188454,-0.465037,-0.194873,0.0925023,-0.0330153,-0.0837918,6.5956e-18
4.273,-0.188897,-0.464873,-0.195345,0.0930639,-0.0331089,-0.0834634,-9.99583e-18
4.274,-0.188897,-0.464873,-0.195345,0.0930639,-0.0331089,-0.0834634,-9.99583e-18
4.275,-0.188775,-0.461523,-0.195256,0.0856203,-0.0331503,-0.0866665,-1.01106e-17
4.276,-0.188775,-0.461523,-0.195256,0.0856203,-0.0331503,-0.0866665,-1.01106e-17
4.277,-0.189211,-0.461337,-0.195721,0.086162,-0.0332429,-0.0863425,2.45787e-18
4.278,-0.189211,-0.461337,-0.195721,0.086162,-0.0332429,-0.0863425,2.45787e-18
4.279,-0.189645,-0.461115,-0.196184,0.0865741,-0.0333362,-0.0860807,1.00643e-17
4.28,-0.189645,-0.461115,-0.196184,0.0865741,-0.0333362,-0.0860807,1.00643e-17
4.281,-0.190051,-0.460638,-0.196619,0.0863867,-0.0334288,-0.0860797,-7.39913e-19
4.282,-0.190051,-0.460638,-0.196619,0.0863867,-0.0334288,-0.0860797,-7.39913e-19
4.283,-0.190494,-0.460538,-0.19709,0.0870937,-0.0335217,-0.0856881,2.86367e-17
4.284,-0.190494,-0.460538,-0.19709,0.0870937,-0.0335217,-0.0856881,2.86367e-17
4.285,-0.190817,-0.459302,-0.197447,0.0851111,-0.0336126,-0.0864693,-8.80988e-18
4.286,-0.190817,-0.459302,-0.197447,0.0851111,-0.0336126,-0.0864693,-8.80988e-18
4.287,-0.190728,-0.456286,-0.197388,0.0784395,-0.0336542,-0.089336,-1.05765e-17
4.288,-0.190728,-0.456286,-0.197388,0.0784395,-0.0336542,-0.089336,-1.05765e-17
4.289,-0.191112,-0.455647,-0.197802,0.0778721,-0.0337457,-0.0894998,-5.95176e-18
4.29,-0.192224,-0.459836,-0.198929,0.0891656,-0.0338917,-0.0844573,4.73843e-18
4.291,-0.192224,-0.459836,-0.198929,0.0891656,-0.0338917,-0.0844573,4.73843e-18
4.292,-0.192662,-0.459751,-0.199393,0.0898959,-0.0339838,-0.0840574,-2.39212e-17
4.293,-0.192662,-0.459751,-0.199393,0.0898959,-0.0339838,-0.0840574,-2.39212e-17
4.294,-0.192662,-0.459751,-0.199393,0.0898959,-0.0339838,-0.0840574,-2.39212e-17
4.295,-0.193046,-0.459198,-0.199806,0.0895553,-0.0340741,-0.0841194,1.83111e-18
4.296,-0.193458,-0.458922,-0.200244,0.0898747,-0.0341646,-0.083893,-3.3146e-18
4.297,-0.193458,-0.458922,-0.200244,0.0898747,-0.0341646,-0.083893,-3.3146e-18
4.298,-0.19388,-0.458758,-0.200692,0.0904601,-0.034255,-0.0835509,-4.45023e-18
4.299,-0.19388,-0.458758,-0.200692,0.0904601,-0.034255,-0.0835509,-4.45023e-18
4.3,-0.19388,-0.458758,-0.200692,0.0904601,-0.034255,-0.0835509,-4.45023e-18
