time,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0,-2.17835e-13,-0.245893,-1.78321e-13,0.376476,1.79746e-12,3.6683e-11,-4.33701e-13
0,-2.17539e-13,-0.246528,-1.78074e-13,0.375228,1.79701e-12,3.67456e-11,-4.16405e-13
0,-2.1724e-13,-0.247154,-1.77825e-13,0.37398,1.79653e-12,3.68083e-11,-3.99193e-13
0,-2.16939e-13,-0.247771,-1.77574e-13,0.372733,1.79603e-12,3.68711e-11,-3.82063e-13
0,-2.16635e-13,-0.248378,-1.77321e-13,0.371485,1.79552e-12,3.69339e-11,-3.65024e-13
0,-2.16329e-13,-0.248975,-1.77066e-13,0.370239,1.79498e-12,3.69969e-11,-3.48068e-13
0,-2.1602e-13,-0.249564,-1.76808e-13,0.368992,1.79443e-12,3.70599e-11,-3.2676e-13
0,-2.15708e-13,-0.250143,-1.76549e-13,0.367746,1.79386e-12,3.71229e-11,-3.05535e-13
0,-2.15395e-13,-0.250712,-1.76288e-13,0.366501,1.79327e-12,3.71861e-11,-2.84401e-13
0,-2.15078e-13,-0.251272,-1.76025e-13,0.365257,1.79266e-12,3.72494e-11,-2.63354e-13
0,-2.1476e-13,-0.251822,-1.7576e-13,0.364013,1.79203e-12,3.73127e-11,-2.42393e-13
0,-2.14439e-13,-0.252363,-1.75493e-13,0.362769,1.79139e-12,3.73761e-11,-2.21521e-13
0,-2.14116e-13,-0.252895,-1.75225e-13,0.361527,1.79073e-12,3.74396e-11,-2.00737e-13
0,-2.1379e-13,-0.253417,-1.74954e-13,0.360285,1.79005e-12,3.75032e-11,-1.80046e-13
0,-2.13463e-13,-0.253929,-1.74682e-13,0.359044,1.78936e-12,3.75669e-11,-1.59442e-13
0,-1.80644e-13,-0.254153,-1.47834e-13,0.358424,1.56636e-12,3.55758e-11,3.3876e-13
0,-1.47835e-13,-0.25409,-1.20996e-13,0.358424,1.34347e-12,3.35841e-11,8.32915e-13
0,-1.47578e-13,-0.254019,-1.20785e-13,0.358424,1.34314e-12,3.36469e-11,8.47644e-13
0,-1.47351e-13,-0.25394,-1.20597e-13,0.358424,1.34285e-12,3.37086e-11,8.60451e-13
0,-1.47124e-13,-0.253854,-1.20411e-13,0.358424,1.34256e-12,3.37703e-11,8.73204e-13
0,-1.46899e-13,-0.253761,-1.20225e-13,0.358424,1.34226e-12,3.38319e-11,8.85911e-13
0,-1.46674e-13,-0.253661,-1.2004e-13,0.358424,1.34197e-12,3.38935e-11,8.9857e-13
0,-1.4645e-13,-0.253554,-1.19856e-13,0.358424,1.34168e-12,3.39551e-11,9.11184e-13
0,-1.46227e-13,-0.25344,-1.19672e-13,0.358424,1.34139e-12,3.40166e-11,9.23751e-13
0,-1.46004e-13,-0.253319,-1.19489e-13,0.358424,1.3411e-12,3.40781e-11,9.3627e-13
0,-1.45783e-13,-0.25319,-1.19307e-13,0.358424,1.34082e-12,3.41396e-11,9.48744e-13
0,-1.45562e-13,-0.253055,-1.19125e-13,0.358424,1.34053e-12,3.42011e-11,9.61173e-13
0,-1.45342e-13,-0.252913,-1.18944e-13,0.358424,1.34025e-12,3.42626e-11,9.73552e-13
0,-1.45123e-13,-0.252764,-1.18763e-13,0.358424,1.33996e-12,3.4324e-11,9.8589e-13
0,-1.44904e-13,-0.252608,-1.18584e-13,0.358424,1.33968e-12,3.43854e-11,9.98179e-13
0,-1.44687e-13,-0.252446,-1.18405e-13,0.358424,1.3394e-12,3.44468e-11,1.01042e-12
0,-1.4447e-13,-0.252276,-1.18226e-13,0.358424,1.33911e-12,3.45081e-11,1.02262e-12
0,-1.44254e-13,-0.2521,-1.18049e-13,0.358424,1.33883e-12,3.45694e-11,1.03478e-12
0,-1.4404e-13,-0.251917,-1.17872e-13,0.358424,1.33855e-12,3.46307e-11,1.04689e-12
0,-1.43825e-13,-0.251727,-1.17696e-13,0.358424,1.33827e-12,3.4692e-11,1.05896e-12
0,-1.43612e-13,-0.25153,-1.1752e-13,0.358424,1.338e-12,3.47533e-11,1.07098e-12
0,-1.434e-13,-0.251327,-1.17345e-13,0.358424,1.33772e-12,3.48145e-11,1.08295e-12
0,-1.43188e-13,-0.251117,-1.17171e-13,0.358424,1.33744e-12,3.48757e-11,1.09489e-12
0,-1.42978e-13,-0.2509,-1.16997e-13,0.358424,1.33717e-12,3.49369e-11,1.10678e-12
0,-1.42768e-13,-0.250677,-1.16825e-13,0.358424,1.3369e-12,3.4998e-11,1.11862e-12
0,-1.42559e-13,-0.250447,-1.16653e-13,0.358424,1.33662e-12,3.50592e-11,1.13042e-12
0,-1.42351e-13,-0.25021,-1.16481e-13,0.358424,1.33635e-12,3.51203e-11,1.14218e-12
0,-1.42144e-13,-0.249967,-1.16311e-13,0.358424,1.33608e-12,3.51814e-11,1.1539e-12
0,-1.41937e-13,-0.249718,-1.16141e-13,0.358424,1.33581e-12,3.52424e-11,1.16557e-12
0,-1.41937e-13,-0.249718,-1.16141e-13,0.358424,1.33581e-12,3.52424e-11,1.16557e-12
0,-1.41527e-13,-0.2492,-1.15803e-13,0.358424,1.33528e-12,3.53645e-11,1.18878e-12
0,-1.41297e-13,-0.24893,-1.15614e-13,0.358424,1.33498e-12,3.54265e-11,1.20204e-12
0,-1.4112e-13,-0.248655,-1.15468e-13,0.358424,1.33474e-12,3.54864e-11,1.21183e-12
0,-1.40919e-13,-0.248373,-1.15302e-13,0.358424,1.33448e-12,3.55474e-11,1.22329e-12
0,-1.40718e-13,-0.248085,-1.15136e-13,0.358424,1.33421e-12,3.56083e-11,1.2347e-12
0,-1.40518e-13,-0.247791,-1.14971e-13,0.358424,1.33395e-12,3.56692e-11,1.24608e-12
